Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Woo-Suk Go","SDP",3,3,,3.83559,62,0,2,11,62,266,53,29,26,7,29,,3,72,10.4087,4.16022,2.50196,1.083,0.269817,0.107842,0.16197505593299866,0.224517,1.31062,0.291006,0.744868,,,4.02932,0.374715,0.341893,587.1799926757812,,,,"sa3012630"
"Colin Poche","TBR",6,4,,3.86898,63,0,1,15,63,264,54,29,27,8,25,,2,67,9.51357,3.53966,2.68771,1.18087,0.252365,0.0938959,0.15846890211105347,0.227474,1.24867,0.281553,0.739145,,,4.13151,0.373051,0.44971,636.6599731445312,,,,"19403"
"Zack Thompson","STL",4,5,,4.28249,43,6,0,1,71,310,66,36,34,8,34,,3,66,8.44004,4.31253,1.9571,1.08184,0.213497,0.109088,0.10440818220376968,0.242802,1.41732,0.291514,0.721323,,,4.52809,0.372893,0.504672,633.47998046875,,,,"25918"
"Will Warren","NYY",3,3,,4.37446,18,6,0,1,47,203,46,25,23,6,18,,2,40,7.75087,3.36417,2.30395,1.17812,0.198609,0.0862037,0.11240518093109131,0.250366,1.3537,0.290578,0.705861,,,4.50134,0.372699,0.391038,999,,,,"sa3018149"
"Drew Smyly","CHC",4,5,,4.3438,59,3,1,9,73,313,71,38,35,12,23,,3,72,8.81982,2.89112,3.05066,1.44122,0.229135,0.0751098,0.1540248543024063,0.249728,1.29896,0.294621,0.725639,,,4.46196,0.371163,0.307933,650.2899780273438,,,,"11760"
"José Soriano","LAA",3,3,,4.07661,62,2,0,12,69,304,58,34,31,8,36,,7,83,10.7283,4.6404,2.31193,1.04656,0.272683,0.117946,0.1547374352812767,0.22444,1.35724,0.297076,0.722276,,,4.2472,0.361432,0.363068,703.4000244140625,,,,"22100"
"Ryan Borucki","PIT",3,3,,3.96484,60,0,0,11,60,253,55,28,26,7,22,,3,57,8.52475,3.32774,2.56172,1.00212,0.225058,0.0878542,0.1372041404247284,0.241163,1.28276,0.293938,0.719156,,,4.07659,0.351847,0.424565,999,,,,"16350"
"Brandon Walter",,1,1,,4.68299,5,5,0,0,28,122,30,16,14,4,9,,2,21,6.88408,2.85854,2.40825,1.16533,0.175078,0.0726991,0.10237860679626465,0.271696,1.40228,0.30834,0.689429,,,4.53857,0.344793,0.290962,999,,,,"26056"
"Matthew Liberatore","STL",4,3,,4.17374,39,5,0,1,59,255,57,30,27,7,23,,3,53,8.09965,3.50496,2.31091,1.11067,0.208086,0.0900451,0.11804120242595673,0.247143,1.34782,0.292513,0.719272,,,4.40067,0.340951,0.334685,668.760009765625,,,,"22294"
"Ryan Weathers","MIA",4,5,,4.48575,59,5,0,9,79,345,81,42,39,10,31,,3,67,7.66431,3.52392,2.17494,1.19342,0.193926,0.089164,0.10476218909025192,0.260058,1.42261,0.301441,0.715352,,,4.55541,0.33966,0.383647,676.2899780273438,,,,"23796"
"Mitch Spence","OAK",3,4,,4.13965,45,5,0,1,67,288,68,33,31,8,21,,3,52,6.98525,2.81974,2.47727,1.03841,0.18029,0.0727776,0.10751231759786606,0.258894,1.33418,0.296719,0.712844,,,4.28786,0.338798,0.386388,747.5999755859375,,,,"sa1169885"
"Jake Bird","COL",3,3,,4.68688,63,0,1,13,63,277,66,35,33,8,24,,5,54,7.78159,3.41569,2.27819,1.11815,0.196612,0.0863019,0.11030987650156021,0.265302,1.42584,0.312039,0.690999,,,4.50212,0.336873,0.577864,750.3499755859375,,,,"21267"
"Scott McGough","ARI",4,3,,3.98469,60,0,2,11,60,256,56,29,27,7,24,,2,64,9.60284,3.5846,2.67891,1.0925,0.249589,0.0931681,0.15642114728689194,0.240548,1.3239,0.302389,0.733654,,,3.98017,0.33482,0.332846,750.4400024414062,,,,"12056"
"Ryan Walker","SFG",3,3,,3.81178,60,0,0,11,60,258,54,27,25,7,23,,3,68,10.1616,3.45089,2.94462,1.01231,0.262692,0.0892108,0.17348097264766693,0.233519,1.28528,0.301235,0.735165,,,3.76739,0.332806,0.358796,747.8499755859375,,,,"20423"
"Clayton Beeter","NYY",4,4,,4.63959,34,10,0,1,73,321,67,41,38,11,35,,4,74,9.08038,4.26511,2.12899,1.38063,0.23001,0.108037,0.12197305262088776,0.237317,1.38897,0.282773,0.709647,,,4.82315,0.323616,0.334347,999,,,,"sa3014536"
"Enyel De Los Santos","SDP",4,3,,3.92402,66,0,1,15,66,277,57,31,29,8,25,,3,68,9.21341,3.34289,2.75612,1.142,0.243754,0.0884407,0.15531299263238907,0.22895,1.23703,0.280863,0.725776,,,4.11426,0.322004,0.434551,738.0800170898438,,,,"18403"
"Jared Shuster","CHW",3,4,,5.07164,16,10,0,1,57,252,60,35,32,9,24,,1,42,6.63378,3.71023,1.78797,1.44677,0.167559,0.0937147,0.07384420186281204,0.264326,1.46076,0.289276,0.693361,,,5.16734,0.319246,0.199517,737.5999755859375,,,,"27472"
"David Robertson","TEX",4,5,,4.31331,63,0,11,8,63,272,57,32,30,10,28,,3,72,10.2333,4.04719,2.5285,1.37785,0.263131,0.104066,0.159064881503582,0.235857,1.35078,0.295608,0.734747,,,4.47323,0.31878,0.388391,323.6000061035156,,,,"8241"
"Tanner Rainey","WSN",3,4,,4.65641,60,0,5,12,60,262,53,33,31,9,31,,2,67,10.0568,4.60032,2.1861,1.32617,0.255648,0.116943,0.13870565593242645,0.231427,1.39521,0.288308,0.710019,,,4.58832,0.317572,0.0929792,709.7899780273438,,,,"17610"
"Andrew Kittredge","STL",4,4,,4.03869,62,0,2,12,62,262,63,30,28,8,16,,3,48,7.01596,2.25528,3.1109,1.20241,0.184579,0.0593329,0.12524604052305222,0.259652,1.27054,0.293981,0.719435,,,4.31854,0.311246,0.368771,658.7899780273438,,,,"12828"
"Luis Gil",,2,2,,4.20887,24,5,0,1,44,188,36,22,20,6,22,,2,52,10.7673,4.54633,2.36836,1.30246,0.27702,0.116967,0.16005287319421768,0.220369,1.33746,0.282285,0.733863,,,4.36909,0.310466,0.354381,702.3200073242188,,,,"21052"
"Abner Uribe","MIL",2,2,,3.59071,60,0,0,10,60,257,44,26,24,6,35,,3,78,11.7681,5.27444,2.23116,0.920246,0.305854,0.137083,0.16877058148384094,0.203505,1.32673,0.286317,0.753545,,,3.87567,0.308232,0.470643,503.3999938964844,,,,"25327"
"Brock Burke","TEX",4,4,,3.84018,60,0,0,11,60,251,55,27,26,8,18,,2,59,8.83363,2.69137,3.2822,1.23547,0.23495,0.0715831,0.16336708515882492,0.240179,1.22219,0.288416,0.742074,,,4.07843,0.307941,0.47139,999,,,,"17968"
"Bailey Falter","PIT",3,4,,4.34867,55,3,0,6,69,292,70,35,33,10,18,,2,54,7.06129,2.38916,2.95555,1.29457,0.184422,0.0623986,0.12202366068959236,0.258905,1.28974,0.290788,0.709584,,,4.45014,0.307308,0.254673,735.7100219726562,,,,"20070"
"Jesse Chavez","CHW",2,3,,4.39817,63,0,2,13,63,273,62,33,31,10,23,,2,61,8.78398,3.318,2.64737,1.38618,0.225494,0.0851767,0.1403176337480545,0.251035,1.35466,0.297378,0.723663,,,4.50694,0.306912,0.200019,743.8400268554688,,,,"5448"
"Joan Adon",,3,4,,4.73583,43,5,0,1,63,278,64,36,33,8,26,,3,54,7.65005,3.72186,2.05543,1.15357,0.19274,0.0937708,0.09896892309188843,0.257486,1.42874,0.29921,0.690095,,,4.62345,0.306625,0.213636,999,,,,"22925"
"Johnny Cueto",,2,4,,4.96468,10,10,0,0,54,239,63,32,30,9,15,,2,35,5.82229,2.44057,2.38563,1.47967,0.147009,0.0616229,0.08538617566227913,0.283053,1.42699,0.302992,0.69655,,,5.05003,0.305077,0.305195,999,,,,"6893"
"Trevor Gott","OAK",3,3,,4.1202,62,0,2,11,62,266,59,31,28,8,23,,3,60,8.64082,3.30799,2.61211,1.11682,0.223789,0.0856737,0.13811498880386353,0.244146,1.31237,0.29462,0.717932,,,4.20887,0.304966,0.136301,717.5,,,,"15046"
"José Suarez","LAA",3,4,,4.40414,43,3,0,1,57,245,55,30,28,8,21,,3,55,8.58311,3.32303,2.58291,1.32263,0.222381,0.0860969,0.1362839862704277,0.249008,1.33393,0.294837,0.71761,,,4.50109,0.304098,0.238094,748.4400024414062,,,,"19911"
"Hoby Milner","MIL",3,2,,3.91305,62,0,0,12,62,263,60,29,27,9,18,,4,59,8.52166,2.55651,3.33331,1.23832,0.222841,0.0668526,0.1559879034757614,0.24765,1.25074,0.29411,0.736626,,,4.18672,0.303822,0.49673,745.6900024414062,,,,"13346"
"Huascar Ynoa","ATL",3,2,,4.13565,27,3,0,1,41,176,38,20,19,5,16,,2,43,9.4317,3.43382,2.74671,1.12638,0.244002,0.0888341,0.15516752004623413,0.241206,1.31526,0.299699,0.716298,,,4.05763,0.301046,0.340894,718.5499877929688,,,,"20468"
"AJ Smith-Shawver",,3,2,,4.60228,27,6,0,1,52,227,48,29,27,8,25,,2,54,9.32443,4.38689,2.12552,1.32521,0.237004,0.111504,0.12550020962953568,0.241827,1.41685,0.294046,0.717764,,,4.68145,0.300934,0.339553,405.6000061035156,,,,"29960"
"Zach Davies","WSN",2,4,,5.35498,11,11,0,0,56,251,61,36,33,9,24,,2,42,6.78653,3.87122,1.75307,1.46529,0.168824,0.0963015,0.07252216339111328,0.269348,1.50999,0.29656,0.678808,,,5.23565,0.300348,0.135579,999,,,,"13183"
"Pedro Avila","SDP",3,4,,4.47842,29,8,0,1,62,273,60,33,31,8,28,,4,55,7.97135,4.02718,1.97939,1.15586,0.201592,0.101846,0.09974644333124161,0.247711,1.40822,0.290575,0.708037,,,4.69818,0.296701,0.334013,728.5800170898438,,,,"18864"
"Gavin Stone","LAD",2,2,,4.24391,27,3,0,1,41,177,39,21,20,6,15,,1,42,9.03267,3.1874,2.83387,1.23691,0.235021,0.082933,0.1520879715681076,0.244604,1.30559,0.296148,0.713605,,,4.17652,0.290409,0.200649,455.19000244140625,,,,"27792"
"Ben Brown",,3,3,,4.09088,31,3,0,1,45,192,40,22,20,6,19,,2,46,9.36814,3.81171,2.45773,1.12408,0.242208,0.0985496,0.14365866780281067,0.235778,1.32696,0.292034,0.724056,,,4.19448,0.289063,0.33072,999,,,,"sa3005122"
"Andrew Chafin","DET",3,3,,4.06609,62,0,1,15,62,265,56,30,28,8,27,,2,66,9.62692,3.84809,2.50174,1.1308,0.249857,0.0998735,0.1499839350581169,0.236246,1.32848,0.296112,0.728054,,,4.1519,0.287028,0.433503,741.0599975585938,,,,"12988"
"Danny Coulombe","BAL",4,4,,3.99403,63,0,1,15,63,269,60,30,28,9,22,,2,65,9.24691,3.20624,2.88404,1.26478,0.240522,0.0833976,0.15712431073188782,0.243892,1.30387,0.297002,0.741381,,,4.18592,0.282568,0.388588,746.52001953125,,,,"13293"
"Andrew Saalfrank","ARI",4,3,,3.87146,62,0,0,12,62,270,56,29,27,6,30,,2,64,9.23591,4.39725,2.10038,0.857862,0.236044,0.112381,0.12366263568401337,0.237425,1.39617,0.300719,0.736132,,,4.0165,0.277441,0.536351,999,,,,"26203"
"Gregory Santos","SEA",2,2,,3.45694,53,0,3,4,53,225,48,22,20,5,16,,3,58,9.84843,2.7787,3.54426,0.83211,0.257379,0.0726186,0.18476024270057678,0.232121,1.20964,0.300041,0.733328,,,3.37972,0.271834,0.257273,542.5499877929688,,,,"21894"
"Isaiah Campbell","BOS",5,4,,4.2864,63,0,1,15,63,272,62,33,30,8,25,,3,60,8.60105,3.54958,2.42312,1.13697,0.221364,0.0913551,0.13000939786434174,0.252718,1.37524,0.305273,0.716926,,,4.29399,0.271645,0.38116,999,,,,"25551"
"Luis Garcia","HOU",1,1,,4.1096,3,3,0,0,18,75,16,9,8,3,6,,0,18,9.16572,3.07775,2.97805,1.33671,0.24133,0.0810361,0.16029377281665802,0.23865,1.26146,0.287038,0.731908,,,4.25045,0.27031,0.247759,728.969970703125,,,,"23735"
"Keynan Middleton","STL",3,3,,3.83682,60,0,1,11,60,253,53,28,26,8,24,,2,65,9.69613,3.55392,2.72829,1.13265,0.255236,0.0935517,0.16168440878391266,0.232195,1.27614,0.291423,0.737146,,,4.01337,0.266204,0.362941,745.47998046875,,,,"15264"
"Drew Rucinski",,2,3,,4.83703,6,6,0,0,37,163,38,21,20,5,15,,2,33,7.98359,3.61797,2.20665,1.33964,0.199623,0.0904645,0.10915879905223846,0.262883,1.4501,0.304724,0.702218,,,4.78618,0.265958,0.297675,999,,,,"12499"
"Nick Anderson","KCR",3,4,,4.31221,60,0,1,11,60,256,61,31,29,8,18,,2,54,8.14781,2.72996,2.98459,1.26882,0.211856,0.0709832,0.14087239652872086,0.257336,1.31665,0.301698,0.721449,,,4.28368,0.265055,0.235175,598.5800170898438,,,,"18337"
"Vince Velasquez","PIT",1,2,,4.71699,5,5,0,0,25,108,24,14,13,4,10,,1,24,8.69987,3.65193,2.38227,1.40309,0.221349,0.0929151,0.12843367457389832,0.249399,1.38426,0.293694,0.708983,,,4.67948,0.264341,0.21884,999,,,,"11189"
"Will Smith","KCR",3,4,,4.39455,64,0,12,8,64,272,61,34,31,9,24,,3,62,8.74685,3.33319,2.62417,1.28428,0.228358,0.0870213,0.14133703708648682,0.246197,1.31726,0.294413,0.709972,,,4.39574,0.264015,0.340752,282.1300048828125,,,,"8048"
"Alec Marsh","KCR",3,4,,4.83747,23,6,0,1,53,235,53,31,28,7,24,,3,51,8.58191,4.03824,2.12516,1.25582,0.214734,0.101044,0.11369048058986664,0.253174,1.44374,0.301534,0.694507,,,4.69286,0.261078,0.292298,747.8900146484375,,,,"27451"
"Joey Lucchesi","NYM",2,3,,4.60033,17,5,0,1,38,165,39,21,19,5,15,,1,31,7.31287,3.50649,2.08552,1.23676,0.185645,0.0890163,0.09662913531064987,0.260795,1.42058,0.297531,0.705933,,,4.68738,0.258313,0.183761,699.4199829101562,,,,"19320"
"Ryan Yarbrough","LAD",4,3,,4.5755,43,3,0,1,60,256,63,33,30,10,13,,4,49,7.39031,1.94469,3.80025,1.50315,0.192005,0.0505244,0.14148060977458954,0.262121,1.26135,0.292792,0.696553,,,4.65078,0.25793,0.142444,626.1099853515625,,,,"16502"
"Emerson Hancock","SEA",4,5,,4.57852,28,11,0,1,74,323,75,41,38,11,27,,4,58,7.07773,3.21806,2.19938,1.31232,0.181228,0.0823994,0.09882823377847672,0.255603,1.36252,0.28643,0.703332,,,4.8007,0.257889,0.376547,614.6599731445312,,,,"27470"
"Yariel Rodriguez","TOR",3,3,,4.18937,45,3,0,1,60,262,55,30,28,8,26,,3,63,9.38031,3.89498,2.40831,1.196,0.240654,0.0999267,0.14072734862565994,0.236838,1.34351,0.291301,0.728337,,,4.35475,0.255737,0.247993,556.6599731445312,,,,"sa3023349"
"Jay Jackson","MIN",3,3,,4.08004,58,0,0,10,58,243,54,28,26,8,18,,2,62,9.57486,2.8633,3.34399,1.29796,0.25406,0.0759751,0.1780848652124405,0.240571,1.2416,0.29623,0.722328,,,4.04882,0.255111,0.190759,999,,,,"7432"
"Slade Cecconi","ARI",2,2,,4.24942,27,3,0,1,42,178,42,21,20,6,11,,3,35,7.44265,2.31657,3.2128,1.23152,0.194349,0.0604921,0.13385676592588425,0.256611,1.26756,0.293776,0.705172,,,4.33541,0.254589,0.305692,739.1300048828125,,,,"27500"
"Connor Phillips","CIN",2,2,,4.67285,23,3,0,1,36,157,32,20,19,5,18,,2,40,10.108,4.5819,2.20607,1.36874,0.255439,0.115789,0.13964975625276566,0.236273,1.41358,0.294719,0.712733,,,4.69182,0.24754,0.205779,645.9199829101562,,,,"27649"
"Bowden Francis","TOR",3,3,,4.36593,41,5,0,1,61,261,57,32,30,10,21,,4,59,8.64255,3.06306,2.82154,1.43866,0.224904,0.0797096,0.14519432932138443,0.240235,1.2681,0.280081,0.718972,,,4.63621,0.244247,0.260536,636.72998046875,,,,"20548"
"Chris Stratton","KCR",2,3,,4.32967,62,0,0,13,62,269,62,32,30,8,23,,2,56,8.18712,3.41111,2.40013,1.12323,0.209725,0.0873805,0.12234410643577576,0.253684,1.37671,0.30117,0.711768,,,4.27214,0.241322,0.315419,999,,,,"13761"
"Kenny Rosenberg",,2,2,,4.62616,13,5,0,1,35,155,35,20,18,5,15,,2,32,8.11482,3.75651,2.1602,1.33838,0.205831,0.0952831,0.1105475127696991,0.255921,1.42031,0.297789,0.713855,,,4.76997,0.233829,0.285132,999,,,,"20009"
"Mark Leiter Jr.","CHC",3,4,,4.0852,62,0,1,12,62,265,56,31,28,8,23,,5,65,9.40492,3.32426,2.82918,1.15844,0.244902,0.0865629,0.15833888947963715,0.236023,1.27058,0.292102,0.714086,,,4.18429,0.23325,0.29805,734.9400024414062,,,,"15551"
"Miguel Castro","ARI",4,4,,4.09594,63,0,1,14,63,271,57,31,29,7,28,,4,65,9.29163,3.99576,2.32537,1.05506,0.239808,0.103127,0.13668154925107956,0.238217,1.3492,0.297316,0.723634,,,4.22952,0.232865,0.480534,750.8499755859375,,,,"15684"
"Adam Ottavino","NYM",4,3,,4.1131,63,0,2,12,63,274,57,31,29,7,28,,5,65,9.24429,4.04645,2.28454,0.964692,0.236289,0.103429,0.1328592523932457,0.238364,1.35953,0.299188,0.714722,,,4.18299,0.230222,0.254186,620.469970703125,,,,"1247"
"Garrett Cleavinger","TBR",3,3,,3.53456,58,0,0,10,58,246,44,24,23,7,28,,4,78,12.0394,4.37489,2.75193,1.067,0.315427,0.11462,0.20080699771642685,0.206222,1.24784,0.287454,0.76405,,,3.76233,0.228532,0.424654,750.8099975585938,,,,"17897"
"Rafael Montero","HOU",3,3,,4.23715,62,0,0,13,62,270,58,31,29,8,25,,3,65,9.3655,3.66156,2.55779,1.13361,0.238596,0.093282,0.14531391859054565,0.239778,1.34303,0.29594,0.716452,,,4.18223,0.225155,0.23453,746.27001953125,,,,"12760"
"Tyler Holton","DET",3,3,,3.88943,58,0,1,10,58,242,55,27,25,7,17,,2,52,8.11537,2.66433,3.04593,1.06143,0.215964,0.0709025,0.14506135880947113,0.244938,1.23665,0.291671,0.715675,,,3.98999,0.224764,0.296347,744.9500122070312,,,,"26231"
"Rich Hill",,2,3,,4.86807,8,8,0,0,42,183,43,24,23,7,15,,2,35,7.42331,3.19511,2.32334,1.52434,0.18964,0.081624,0.10801622271537781,0.259365,1.37588,0.289443,0.699067,,,5.04721,0.22125,0.321551,999,,,,"4806"
"Jose Hernandez","PIT",2,3,,4.15607,56,0,0,9,56,244,51,28,26,7,26,,2,61,9.74158,4.14838,2.34829,1.17154,0.248473,0.10581,0.14266269654035568,0.235029,1.36685,0.293628,0.732544,,,4.28748,0.220599,0.213325,999,,,,"22318"
"Ryne Stanek","SEA",3,3,,4.02407,63,0,2,12,63,269,53,30,28,9,30,,2,70,10.0317,4.27061,2.349,1.21979,0.26059,0.110937,0.14965390413999557,0.224275,1.31875,0.28189,0.741759,,,4.32686,0.218664,0.360626,750.5499877929688,,,,"15947"
"Scott Alexander","OAK",4,4,,3.87063,60,0,0,11,60,255,61,28,26,6,18,,2,44,6.65321,2.62958,2.53014,0.85576,0.17421,0.0688539,0.10535646975040436,0.259893,1.31076,0.29936,0.719349,,,3.98512,0.214165,0.263102,999,,,,"10591"
"Matthew Boyd","DET",1,1,,4.45866,3,3,0,0,17,71,16,9,8,3,6,,1,17,9.08449,3.13674,2.89615,1.37235,0.234369,0.0809244,0.15344493091106415,0.246395,1.31051,0.295183,0.707472,,,4.42634,0.213943,0.199831,999,,,,"15440"
"Angel Zerpa","KCR",3,3,,4.36899,38,3,0,1,51,222,52,27,25,6,18,,2,40,7.10367,3.09616,2.29435,1.08988,0.182119,0.0793772,0.10274165123701096,0.259901,1.36865,0.298,0.705301,,,4.42547,0.213323,0.305578,750.8099975585938,,,,"22717"
"Robert Garcia","WSN",3,3,,4.42538,61,0,0,11,61,268,57,32,30,8,30,,3,63,9.23152,4.4483,2.07529,1.17985,0.233351,0.112443,0.12090881168842316,0.241188,1.42151,0.296223,0.718103,,,4.56116,0.211844,0.170131,999,,,,"23363"
"Blake Treinen","LAD",4,3,,4.08409,58,0,0,10,58,245,54,29,26,8,21,,3,57,8.91836,3.25447,2.74034,1.19735,0.234483,0.085567,0.14891578257083893,0.243578,1.29157,0.295819,0.720923,,,4.22694,0.211155,0.142456,725.4500122070312,,,,"12572"
"Keegan Akin","BAL",2,2,,3.84563,48,0,0,4,48,203,45,22,21,6,14,,1,51,9.47341,2.69296,3.51784,1.16397,0.249183,0.0708341,0.1783488392829895,0.238786,1.23039,0.295046,0.734351,,,3.80492,0.210183,0.149598,999,,,,"19362"
"Dany Jiménez","OAK",3,4,,4.21769,64,0,4,11,64,278,55,32,30,9,36,,1,72,10.1351,5.00979,2.02306,1.198,0.258988,0.128018,0.13096974790096283,0.227657,1.41554,0.288752,0.744982,,,4.45948,0.208656,0.215297,549.5599975585938,,,,"21170"
"Lucas Sims","CIN",4,5,,4.83278,64,0,2,14,64,278,54,36,34,10,35,,6,74,10.474,4.92243,2.12781,1.43455,0.268393,0.126136,0.1422569453716278,0.226985,1.38519,0.28646,0.701548,,,4.92896,0.204153,0.18443,627.4400024414062,,,,"13470"
"Chris Murphy","BOS",3,3,,4.92134,30,6,0,1,63,281,65,37,34,9,28,,3,53,7.62161,4.04915,1.88228,1.25081,0.190072,0.10098,0.08909212052822113,0.262483,1.48716,0.302871,0.693937,,,4.87914,0.204136,0.324116,999,,,,"26214"
"Dallas Keuchel",,2,2,,4.93286,6,6,0,0,34,155,39,20,19,4,14,,1,24,6.22626,3.7735,1.65,1.1517,0.152203,0.0922446,0.05995883792638779,0.281814,1.57312,0.313287,0.704145,,,4.88787,0.203623,0.206324,999,,,,"9434"
"Eric Lauer",,2,3,,4.5833,15,5,0,1,36,155,35,20,18,6,14,,1,32,8.06555,3.55432,2.26922,1.44221,0.207824,0.0915835,0.1162399873137474,0.251489,1.37337,0.288689,0.720978,,,4.81059,0.200851,0.324069,734.6900024414062,,,,"19316"
"Luis García","LAA",3,3,,4.21055,62,0,0,13,62,271,62,31,29,8,23,,4,59,8.58717,3.40218,2.52402,1.15117,0.218024,0.0863796,0.13164399564266205,0.255206,1.3814,0.307225,0.726714,,,4.34349,0.20028,0.356615,999,,,,"6984"
"Jake Odorizzi",,2,3,,5.01349,8,8,0,0,40,178,43,24,23,7,15,,1,33,7.36053,3.25958,2.25812,1.5704,0.185655,0.0822169,0.10343850404024124,0.265551,1.42639,0.295075,0.702732,,,5.08035,0.199795,0.197356,999,,,,"6397"
"Kyle Hurt","LAD",3,3,,4.05996,48,2,0,1,54,234,46,26,24,7,26,,3,66,10.989,4.31613,2.54604,1.16123,0.28297,0.111141,0.17182859778404236,0.222494,1.32033,0.293042,0.730359,,,4.09881,0.198621,0.171929,621.5999755859375,,,,"27514"
"Ian Anderson",,1,1,,4.41327,9,3,0,1,23,101,23,12,11,3,10,,0,22,8.4486,3.8256,2.20844,1.17898,0.215973,0.0977944,0.11817844957113266,0.250142,1.40067,0.298397,0.714986,,,4.41954,0.197367,0.221208,999,,,,"19951"
"Carmen Mlodzinski","PIT",4,4,,4.31257,65,0,1,15,65,283,63,34,31,8,27,,2,58,7.99874,3.73842,2.1396,1.08309,0.204088,0.0953861,0.10870228707790375,0.249717,1.39079,0.29516,0.713834,,,4.38802,0.19396,0.278982,999,,,,"27572"
"Kyle Muller","OAK",3,4,,4.36056,55,3,0,6,69,302,68,36,34,8,28,,3,59,7.70027,3.6944,2.08431,1.05575,0.19661,0.0943287,0.10228133201599121,0.252187,1.39442,0.295907,0.708622,,,4.41907,0.189316,0.130906,746.8200073242188,,,,"20167"
"Joey Cantillo",,1,1,,4.40068,5,5,0,0,26,112,24,14,13,4,12,,1,25,8.78545,4.30919,2.03877,1.26087,0.223218,0.109486,0.11373118311166763,0.240927,1.40585,0.288094,0.726721,,,4.6998,0.189158,0.228661,999,,,,"sa3005246"
"Davis Daniel",,2,3,,4.90488,22,5,0,1,43,187,44,25,23,7,16,,2,34,7.19582,3.39995,2.11645,1.47453,0.183824,0.0868551,0.09696929156780243,0.261303,1.40146,0.291055,0.699873,,,5.08136,0.189003,0.191258,744.8400268554688,,,,"27582"
"Ronel Blanco","HOU",5,4,,4.28439,63,3,0,12,78,338,73,40,37,11,34,,2,80,9.19383,3.92117,2.34467,1.29429,0.236335,0.100797,0.13553811609745026,0.240295,1.36274,0.290884,0.730581,,,4.47482,0.187454,0.339726,710.5599975585938,,,,"19407"
"Mitch White","TOR",3,3,,4.35273,57,2,0,5,63,273,62,33,31,8,23,,2,57,8.16977,3.21508,2.54108,1.15769,0.21035,0.0827798,0.12757041305303574,0.248807,1.33239,0.293631,0.704943,,,4.29999,0.182521,0.0933874,746.260009765625,,,,"19225"
"Michael McGreevy","STL",1,1,,4.37612,9,3,0,1,23,101,25,12,11,3,7,,1,15,5.6323,2.58873,2.1757,1.12668,0.14588,0.0670495,0.07883036881685257,0.27073,1.36538,0.29492,0.705192,,,4.5579,0.180293,0.196688,999,,,,"sa3017598"
"Michael Grove","LAD",2,2,,4.2282,37,2,0,1,43,183,41,22,20,6,14,,1,45,9.49344,2.96571,3.20107,1.3544,0.247564,0.077338,0.17022599279880524,0.243283,1.27855,0.296236,0.724915,,,4.18141,0.178767,0.119,615.3900146484375,,,,"23221"
"Joey Estes",,3,4,,4.60816,38,5,0,1,60,259,60,33,31,9,20,,5,46,6.9535,2.92618,2.37631,1.34492,0.179185,0.0754049,0.10378025472164154,0.254927,1.32129,0.283605,0.695643,,,4.86499,0.178595,0.131131,746.1300048828125,,,,"26257"
"Carlos F. Rodriguez","MIL",1,2,,4.74694,5,5,0,0,25,112,24,14,13,4,11,,2,24,8.43986,3.84147,2.19704,1.44009,0.214165,0.0974791,0.11668621748685837,0.24459,1.3764,0.283553,0.703051,,,4.94878,0.174343,0.225769,999,,,,"sa3018116"
"Brent Suter","CIN",3,4,,4.63204,70,0,1,13,70,306,73,39,36,11,27,,3,58,7.50399,3.45492,2.17197,1.35339,0.190716,0.0878079,0.10290811210870743,0.2639,1.42635,0.300764,0.713133,,,4.80714,0.173439,0.192736,749.6900024414062,,,,"13942"
"Víctor Arano","WSN",1,1,,4.04523,28,0,0,0,28,120,26,13,13,3,11,,2,28,9.08151,3.4082,2.6646,1.06346,0.234645,0.08806,0.1465848907828331,0.240861,1.30741,0.297058,0.723521,,,4.10663,0.170759,0.256395,999,,,,"15915"
"Joely Rodríguez","BOS",2,3,,4.43879,58,0,0,10,58,257,60,31,29,7,25,,1,57,8.87283,3.91106,2.26865,1.02578,0.222134,0.0979147,0.12421960383653641,0.259456,1.46868,0.318844,0.718021,,,4.12238,0.169581,0.147878,999,,,,"11487"
"Cade Horton","CHC",1,1,,4.55463,3,3,0,0,16,67,15,9,8,2,6,,0,14,7.75786,3.1535,2.46008,1.31939,0.202245,0.082211,0.12003425508737564,0.252772,1.33204,0.290457,0.70115,,,4.57249,0.169236,0.137611,999,,,,"sa3020860"
"Bruce Zimmermann","BAL",2,2,,4.32265,27,3,0,1,41,177,43,21,20,6,11,,1,35,7.58055,2.44979,3.09436,1.32337,0.196342,0.0634515,0.13289052993059158,0.261915,1.31561,0.299344,0.719159,,,4.40035,0.168275,0.172192,746.2899780273438,,,,"20370"
"Sixto Sánchez","MIA",3,3,,3.98921,48,0,0,4,48,206,47,23,21,6,16,,2,46,8.65261,2.976,2.90746,1.03593,0.223666,0.0769284,0.14673789590597153,0.24846,1.30672,0.301886,0.717788,,,3.93849,0.166961,0.160913,715.9400024414062,,,,"19680"
