Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Tyler Nevin","BAL",2,7,6,2,1,0,0,0,1,1,1,0,1,0,0,0,,0,0,0.245463,0.0862831,0.211696,0.407579,0.319725,0.39173,0.311779,0.711455,0.146267,3.27944,0.289153,-0.00101328,-0.0131565,0.814568,-0.0383417,99.4478,-0.0141698,0.020225,-0.018801577854901552,-0.10477500036358833,0.0113932,999,,,,"17893"
"Buddy Kennedy","DET",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.233614,0.106363,0.228733,0.465008,0.322494,0.342645,0.296717,0.665139,0.109031,4.59488,0.297344,-0.000506983,-0.017015,0.726999,-0.12591,86.417,-0.017522,-0.0177105,-0.13144907914102077,0.007289474830031395,0.011335,999,,,,"22505"
"Max Schuemann","OAK",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.214441,0.0935296,0.269366,0.347221,0.307274,0.316391,0.281348,0.623665,0.10195,5.8789,0.292101,-0.00101446,-0.00274403,0.637651,-0.215258,80.694,-0.0037585,0.0110455,-0.1656870327424258,0.03604545537382364,0.0107884,999,,,,"sa3007511"
"Mike Brosseau","KCR",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.235452,0.0736986,0.261408,0.28193,0.305094,0.392121,0.304623,0.697215,0.156669,3.32437,0.294304,-0.00458011,-0.0141324,0.772963,-0.0799467,88.0049,-0.0187125,-0.0384607,-0.11932122893631458,-0.01346067525446415,0.0104752,750.4500122070312,,,,"19683"
"Kody Clemens","PHI",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.228209,0.0803824,0.259243,0.310066,0.292924,0.424046,0.307807,0.71697,0.195837,5.02386,0.27068,0.000507297,-0.0104705,0.791474,-0.0614351,90.9547,-0.00996323,0.0773807,-0.08840329106897116,-0.04761926829814911,0.01021,999,,,,"20572"
"Bubba Thompson","CIN",5,21,19,5,3,1,0,0,3,2,1,0,6,0,0,0,,1,0,0.238067,0.0549869,0.280492,0.196037,0.287627,0.36517,0.284736,0.652797,0.127103,7.29845,0.317281,0.00781154,0.0809167,1.97204,-0.586688,70.9056,0.0887282,-0.0299286,-0.6681865677237511,0.04507143422961235,0.00918612,999,,,,"22261"
"David Villar","SFG",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.216919,0.0913895,0.304599,0.300032,0.300276,0.392645,0.302971,0.692922,0.175727,3.46427,0.281212,0,-0.00855451,0.763361,-0.0895486,91.9912,-0.00855451,0.0551429,-0.07800648454576731,-0.06985713914036751,0.00902928,999,,,,"24782"
"Daz Cameron","OAK",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.223159,0.0731944,0.269526,0.271567,0.289286,0.35734,0.283963,0.646626,0.134181,5.16791,0.288817,0.00152209,0.00201464,0.652854,-0.200055,82.5066,0.00353673,-0.0355,-0.14318871451541781,-0.010499997064471245,0.00839046,999,,,,"18353"
"Ben Gamel","NYM",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.229877,0.113444,0.262104,0.432822,0.322705,0.365239,0.304671,0.687944,0.135363,3.57669,0.299459,-0.000507714,-0.0199302,0.773245,-0.0796644,93.9379,-0.0204379,-0.00871845,-0.0730082131922245,-0.08371844980865717,0.00814548,999,,,,"12160"
"Tucupita Marcano","SDP",2,7,6,2,1,0,0,0,1,1,1,0,1,0,0,0,,0,0,0.243417,0.0776254,0.180334,0.430452,0.306054,0.358069,0.292364,0.664123,0.114652,4.70678,0.285169,0.00101514,-0.0147387,0.701696,-0.151213,86.3477,-0.0137236,-0.0496571,-0.1321158241480589,-0.02465713955461979,0.00814086,999,,,,"22871"
"Kole Calhoun",,21,91,82,18,11,4,0,3,10,10,7,0,23,1,1,0,,0,0,0.223227,0.0768935,0.254097,0.302614,0.291195,0.376049,0.291365,0.667244,0.152821,3.71615,0.275397,-0.05782,-0.174537,9.04653,-2.04129,81.7685,-0.232357,0.264969,-2.253974974155426,-0.7600313425064087,0.00813439,750.97998046875,,,,"11200"
"Stone Garrett","WSN",65,280,256,61,36,13,1,11,33,37,18,0,82,3,2,1,,5,2,0.236772,0.0643252,0.293362,0.219269,0.291177,0.420638,0.305358,0.711815,0.183865,4.54385,0.300778,0.0494844,-0.168687,31.0895,-3.02686,89.4547,-0.119203,0.321125,-3.7771248146891594,-5.678874999284744,0.008026,504.69000244140625,,,,"19273"
"Christian Arroyo","MIL",2,7,6,2,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.241992,0.049193,0.220981,0.222612,0.287583,0.381831,0.289321,0.669414,0.139839,3.42965,0.289832,-0.00356443,-0.0153194,0.684007,-0.168902,78.8625,-0.0188838,0.0177209,-0.20218691788613796,0.04272093065083027,0.00787232,748.6099853515625,,,,"16434"
"José Tena","CLE",3,14,13,3,2,1,0,0,1,1,1,0,4,0,0,0,,0,0,0.229435,0.0605526,0.29307,0.206615,0.282037,0.342437,0.274214,0.624474,0.113002,4.56467,0.315471,-0.00256429,-0.0279046,1.19236,-0.513458,73.2183,-0.0304689,-0.0179878,-0.4797294903546572,0.08201219700276852,0.00777245,999,,,,"23691"
"Tomás Nido","NYM",2,6,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.222968,0.0499513,0.252315,0.197972,0.265639,0.317586,0.256707,0.583225,0.0946188,2.66241,0.28597,-0.0125677,-0.0145251,0.452024,-0.327778,61.7832,-0.0270929,0.0144631,-0.330099543556571,0.1394630717113614,0.0075921,999,,,,"13755"
"Blaine Crim","TEX",3,14,13,3,2,1,0,0,2,2,1,0,3,0,0,0,,0,0,0.244044,0.0721456,0.222874,0.323705,0.30759,0.405549,0.309018,0.713138,0.161505,3.32162,0.286688,-0.00205063,-0.026744,1.59703,-0.108792,92.8171,-0.0287946,-0.003888,-0.14928779937326908,-0.2538880002684891,0.00722814,999,,,,"sa3010170"
"Jose Iglesias","NYM",3,14,13,3,2,1,0,0,1,1,1,0,2,0,0,0,,0,0,0.250323,0.0413957,0.160895,0.257284,0.289353,0.347569,0.278969,0.636922,0.0972456,3.38849,0.289331,-0.00413091,-0.031936,1.24765,-0.458171,76.7075,-0.0360669,-0.0650625,-0.44004950299859047,0.034937500953674316,0.00715098,999,,,,"10231"
"Dustin Harris",,2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.234805,0.0920577,0.248336,0.370698,0.312158,0.381912,0.303288,0.69407,0.147108,5.88858,0.294271,-0.000506639,0.00823605,0.765201,-0.0877082,88.8454,0.00772941,-0.008775,-0.0858296137303114,-0.08377500250935555,0.00680336,999,,,,"sa3010279"
"Cooper Hummel",,2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.2187,0.119377,0.283255,0.421446,0.322114,0.358311,0.303255,0.680425,0.139611,6.20589,0.2999,-0.00101473,-0.00662621,0.765012,-0.0878976,92.1816,-0.00764094,0.0285,-0.07544200588017702,-0.09649999998509884,0.00662824,999,,,,"19458"
"Billy McKinney","PIT",3,14,12,3,2,1,0,0,2,2,1,0,4,0,0,0,,0,0,0.224546,0.100702,0.261271,0.38543,0.308654,0.383296,0.302267,0.69195,0.15875,3.91509,0.281716,-0.00978766,-0.0242091,1.51854,-0.187283,86.374,-0.0339967,0.0575577,-0.2703251913189888,-0.14244230836629868,0.00638759,999,,,,"15654"
"Pedro León","HOU",3,14,12,2,2,1,0,0,2,2,1,0,5,0,0,0,,0,0,0.199334,0.0866586,0.337112,0.257062,0.284229,0.32723,0.27296,0.61146,0.127896,5.50799,0.291074,-0.0015405,-0.0251363,1.17778,-0.528039,71.0948,-0.0266768,0.0470769,-0.5115590188652277,0.09707692638039589,0.00610071,999,,,,"sa3014838"
"Oscar Gonzalez","NYY",2,7,7,2,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.253578,0.0381051,0.231148,0.164851,0.285497,0.417829,0.300382,0.703326,0.164251,3.23089,0.30018,0,-0.0120944,0.74831,-0.104599,91.3104,-0.0120944,-0.0185649,-0.08497796766459942,-0.09356488846242428,0.00591207,749.9000244140625,,,,"20970"
"Hunter Feduccia",,2,6,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.21785,0.0940024,0.265297,0.354329,0.292532,0.358099,0.286201,0.650631,0.140249,2.79087,0.276417,-0.00109085,-0.0144053,0.608792,-0.171011,79.3765,-0.0154962,-0.104932,-0.17901221942156553,0.020068183541297913,0.00588661,750.4000244140625,,,,"sa3007872"
"Tyler Fitzgerald","SFG",2,7,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.220601,0.0626865,0.305013,0.205521,0.279144,0.37155,0.283024,0.650695,0.150949,6.39394,0.297658,-0.00101286,0.0099797,0.647397,-0.205513,78.6188,0.00896684,-0.0282339,-0.1764493389055133,-0.00323387049138546,0.00585631,749.3699951171875,,,,"26208"
"Trayce Thompson","NYM",2,7,6,1,1,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.197538,0.111703,0.383253,0.291459,0.295782,0.377663,0.295959,0.673445,0.180125,4.02574,0.292974,0,-0.00860366,0.722597,-0.130313,88.0974,-0.00860366,0.00646875,-0.11182221956551075,-0.06853125337511301,0.00578947,999,,,,"9952"
"Luken Baker","STL",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.236305,0.0911099,0.264862,0.34399,0.309681,0.431103,0.319266,0.740784,0.194799,1.83412,0.282611,-0.00354888,-0.0150145,0.858089,0.00518001,101.501,-0.0185634,0,-0.005549134686589241,-0.17499999701976776,0.00576996,729.0599975585938,,,,"21497"
"Jonathan Ornelas",,3,14,13,3,2,0,0,0,2,1,1,0,4,0,0,0,,0,0,0.224147,0.0764949,0.258988,0.29536,0.291091,0.320651,0.272118,0.611742,0.0965046,4.65198,0.295598,-0.000513279,-0.0173388,1.16799,-0.537828,67.241,-0.017852,-0.00187815,-0.5673819556832314,0.14812185696791857,0.00562426,999,,,,"24597"
"Willie Calhoun","LAA",2,7,6,2,1,0,0,0,1,1,1,0,1,0,0,0,,0,0,0.253832,0.0843157,0.151161,0.557788,0.32062,0.409726,0.316806,0.730346,0.155894,2.62633,0.271954,-0.00663162,-0.0179783,0.843792,-0.00911746,98.713,-0.0246099,-0.0771923,-0.03540426306426525,-0.15219230949878693,0.00500925,999,,,,"17838"
"Luke Voit","NYM",5,21,18,4,2,1,0,1,2,3,2,0,7,0,0,0,,0,0,0.219785,0.103333,0.329999,0.313132,0.311244,0.396867,0.310088,0.708112,0.177082,2.93949,0.29982,-0.0372605,-0.0438184,2.4142,-0.144526,97.5691,-0.0810789,0,-0.14432203769683838,-0.5249999761581421,0.00457848,999,,,,"14811"
"Leury García","ATL",3,14,13,3,2,1,0,0,2,1,1,0,3,0,0,0,,0,0,0.2525,0.0554968,0.220486,0.251702,0.299157,0.346434,0.283867,0.64559,0.0939334,4.71005,0.317152,0.0149698,-0.0150182,1.3046,-0.401218,74.0216,-0.0000484402,-0.0313814,-0.4506142253849248,0.01861855760216713,0.0044702,999,,,,"5913"
"Chad Wallach","LAA",5,19,17,3,2,1,0,1,2,2,2,0,6,0,0,0,,0,0,0.197511,0.0856054,0.315914,0.270977,0.2733,0.333988,0.268666,0.607288,0.136477,3.418,0.267115,-0.010174,-0.0370317,1.54678,-0.792632,65.3462,-0.0472057,-0.0881876,-0.8444374240934849,0.286812424659729,0.00415193,999,,,,"17161"
"Miguel Sanó","LAA",5,21,19,4,2,1,0,1,3,3,2,0,7,0,0,0,,0,0,0.216196,0.102365,0.354537,0.288727,0.301164,0.441531,0.31881,0.742695,0.225335,3.14835,0.287965,-0.00995265,-0.0374348,2.56632,0.0075899,100.102,-0.0473874,-0.204852,-0.04482808546163142,-0.6298522502183914,0.00387031,720.8900146484375,,,,"12164"
"Jake Marisnick","LAA",3,14,13,3,2,1,0,0,1,1,1,0,4,0,0,0,,0,0,0.223034,0.0609045,0.29967,0.203239,0.28646,0.358114,0.282531,0.644574,0.135079,6.37462,0.307823,-0.00258526,-0.0100625,1.28906,-0.416755,74.9561,-0.0126478,0.0438478,-0.4327569268643856,-0.006152179092168808,0.00366491,999,,,,"11339"
"Alfonso Rivas","STL",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.238474,0.102998,0.261772,0.393463,0.325593,0.359711,0.304237,0.685304,0.121237,4.71451,0.317229,-0.00152209,-0.00328992,0.770722,-0.0821871,91.426,-0.00481201,0.0025,-0.0791648905724287,-0.12250000028871,0.00366435,999,,,,"21560"
"Jared Young","STL",3,14,12,3,2,1,0,0,2,2,1,0,4,0,0,0,,0,0,0.232425,0.083135,0.252278,0.329537,0.30698,0.384781,0.30181,0.691761,0.152356,4.44812,0.288727,-0.00309084,-0.0238858,1.51321,-0.192604,89.7984,-0.0269766,-0.0363654,-0.20391210727393627,-0.23636538907885551,0.00364436,999,,,,"20404"
"Kenedy Corona",,3,14,13,3,2,1,0,0,2,2,1,0,4,0,0,0,,0,0,0.218038,0.0684224,0.294877,0.232037,0.278065,0.358127,0.277357,0.636192,0.140089,5.78667,0.289502,-0.000513966,-0.0125889,1.22891,-0.476912,74.1426,-0.0131029,-0.0444425,-0.44685822259634733,0.0055575259029865265,0.00342643,748.7899780273438,,,,"sa3009845"
"Matthew Batten",,24,105,93,21,15,4,0,2,11,9,10,0,29,1,1,0,,3,1,0.219966,0.0955313,0.273855,0.348839,0.29867,0.313358,0.275214,0.612028,0.0933925,4.88072,0.29826,0.0128563,0.0305422,9.02987,-3.76377,74.8503,0.0433985,0.354875,-3.228058733046055,-0.320125013589859,0.00279198,738.4500122070312,,,,"20157"
"Johnathan Rodriguez",,5,21,19,4,3,1,0,1,2,3,1,0,7,0,0,0,,0,0,0.233713,0.0692736,0.315118,0.219834,0.292824,0.401002,0.299416,0.693826,0.167289,3.67784,0.315611,-0.0010371,-0.0329026,2.22808,-0.330644,90.6866,-0.0339397,0.00321429,-0.2682870030403137,-0.4217857262119651,0.00233541,999,,,,"sa3004147"
"Logan Davidson","OAK",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.205134,0.0775089,0.309027,0.250816,0.270306,0.308665,0.257733,0.578971,0.103531,3.56075,0.288544,-0.00101446,-0.0124069,0.500368,-0.352542,64.3263,-0.0134214,0.0714273,-0.3126330431550741,0.09642727114260197,0.00215642,999,,,,"sa918676"
"Korey Lee","CHW",29,115,107,23,15,5,0,3,12,12,7,0,33,1,1,0,,2,1,0.215586,0.0571312,0.285534,0.200086,0.265441,0.34993,0.268216,0.61537,0.134344,4.53462,0.279434,-0.00648908,-0.0360288,9.23759,-4.79886,65.9528,-0.0425179,-0.603654,-4.742174848914146,1.6463459730148315,0.00171289,692.3900146484375,,,,"25543"
"Jonathan Davis","MIA",6,28,24,5,4,1,0,0,4,3,3,0,7,1,0,0,,1,0,0.222319,0.0933633,0.262016,0.356327,0.309531,0.335805,0.288796,0.645336,0.113486,6.24362,0.29598,0.00160452,-0.011697,2.72382,-0.687816,78.2879,-0.0100925,0.0183966,-0.7632368262857199,-0.18160343542695045,0.000878359,999,,,,"15104"
"Livan Soto","LAA",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.216409,0.0883045,0.261048,0.33827,0.289754,0.306153,0.267447,0.595908,0.0897443,3.95372,0.288041,0.00101339,-0.0150609,0.556842,-0.296067,64.5013,-0.0140475,0.00771008,-0.3117918483912945,0.08271008729934692,0.000872452,999,,,,"22471"
"David Dahl","PHI",2,7,6,2,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.242614,0.0663374,0.232513,0.285306,0.294802,0.387027,0.295798,0.681828,0.144413,3.76726,0.296812,-0.00101841,-0.0107541,0.721657,-0.131252,82.9038,-0.0117725,0.00116279,-0.16002978291362524,-0.07383721321821213,0.000453234,999,,,,"13744"
"Jake Bauers","MIL",41,175,152,33,19,7,0,7,20,20,20,0,54,1,1,1,,3,1,0.216319,0.114524,0.307842,0.372021,0.30882,0.395926,0.308364,0.704746,0.179607,4.31453,0.283667,-0.16239,-0.112818,19.8678,-1.45497,91.6282,-0.275208,-0.79442,-2.0902020037174225,-3.869420051574707,0.0000680585,623.4199829101562,,,,"15194"
"Dane Myers","MIA",2,7,6,2,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.255416,0.0636808,0.249207,0.255534,0.312476,0.394233,0.308165,0.70671,0.138817,4.98485,0.320725,0,-0.00356842,0.793552,-0.0593571,91.2719,-0.00356842,-0.0366261,-0.07925757742486894,-0.16162608563899994,-0.00024645,750.760009765625,,,,"22054"
"Chris Roller",,2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.207542,0.105482,0.310341,0.339892,0.304792,0.33531,0.286777,0.640102,0.127768,4.95831,0.292236,-0.00101636,-0.00766635,0.669216,-0.183693,77.1569,-0.00868272,0.0217113,-0.20677669905126095,-0.0532886628061533,-0.0021592,999,,,,"sa3004068"
"Trey Mancini","MIA",8,35,31,8,5,2,0,1,4,4,3,0,9,0,0,0,,0,0,0.242681,0.0816319,0.253802,0.321636,0.312875,0.393356,0.307209,0.70623,0.150675,2.28778,0.30568,-0.0351732,-0.0776296,3.93999,-0.324554,90.6315,-0.112803,-0.0340696,-0.5190172418951988,-0.7090695761144161,-0.00359241,744.52001953125,,,,"15149"
"Zach DeLoach",,8,35,31,7,5,1,0,1,4,4,3,0,11,0,0,0,,0,0,0.225161,0.0886481,0.305217,0.290442,0.300443,0.367343,0.293401,0.667786,0.142181,3.7911,0.306652,-0.00318271,-0.0595709,3.53862,-0.725927,83.4089,-0.0627536,0.104976,-0.7585414797067642,-0.4700239822268486,-0.00392991,999,,,,"sa3014547"
"David Peralta","CHC",6,28,26,7,4,2,0,1,3,3,2,0,6,0,0,0,,0,0,0.260564,0.0661771,0.198055,0.334135,0.312119,0.406553,0.309426,0.718672,0.145988,3.87662,0.306948,-0.0263171,-0.0478592,3.20353,-0.208103,93.5316,-0.0741763,0,-0.29855135828256607,-0.699999988079071,-0.00447758,999,,,,"2136"
"Ryan Ward","LAD",2,7,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.21279,0.0668813,0.298906,0.223754,0.270439,0.374746,0.279288,0.645186,0.161956,4.79015,0.273205,-0.00101276,-0.0099037,0.625677,-0.227232,74.7422,-0.0109165,0.010368,-0.22995105851441622,-0.06463200319558382,-0.00560122,999,,,,"sa1169792"
"Eli White","ATL",5,21,19,4,3,1,0,1,2,2,2,0,7,0,0,0,,1,0,0.206922,0.0936206,0.331352,0.282542,0.288759,0.329875,0.275949,0.618634,0.122953,5.88598,0.296024,0.000531558,0.0303223,1.8188,-0.739931,68.7132,0.0308538,0.12675,-0.783098503947258,0.0017499923706054688,-0.00659252,999,,,,"19346"
"Kyle McCann","OAK",5,19,17,3,2,1,0,0,2,2,2,0,7,0,0,0,,0,0,0.185368,0.0782617,0.384054,0.203778,0.258082,0.312448,0.253723,0.570529,0.12708,2.70035,0.284339,-0.00280835,-0.0326893,1.30849,-1.03092,61.5468,-0.0354976,-0.177188,-0.920138094574213,0.1978124976158142,-0.00697914,999,,,,"sa1159677"
"Michael Siani","STL",6,28,25,5,4,1,0,0,3,2,3,0,7,0,0,0,,1,0,0.214995,0.0978931,0.237987,0.411338,0.29691,0.315367,0.274627,0.612277,0.100372,5.68704,0.274949,0.000524733,-0.0130149,2.39433,-1.0173,71.576,-0.0124902,0.156944,-0.9984569856896996,-0.043055981397628784,-0.00876161,999,,,,"22557"
"Cal Mitchell","SDP",13,56,51,12,8,2,0,1,6,7,4,0,15,1,0,0,,1,0,0.23679,0.0667452,0.260705,0.256018,0.294531,0.373503,0.291594,0.668034,0.136712,3.68484,0.300755,0.00607951,-0.0784943,5.57776,-1.24551,85.8315,-0.0724148,-0.0421193,-1.0553594380617142,-0.9421192929148674,-0.00899265,749.4000244140625,,,,"22169"
"Jared Walsh",,3,14,13,3,2,1,0,1,1,2,1,0,5,0,0,0,,0,0,0.219398,0.0827244,0.328471,0.251847,0.289942,0.397108,0.296018,0.68705,0.17771,2.95422,0.295494,-0.00925805,-0.0252028,1.44588,-0.259939,83.8067,-0.0344609,-0.0138455,-0.3061017207801342,-0.26384545490145683,-0.00940188,728.1300048828125,,,,"18607"
"Owen Caissie","CHC",5,21,19,4,3,1,0,1,2,2,2,0,7,0,0,0,,0,0,0.221956,0.0954102,0.342945,0.278209,0.302833,0.366275,0.295137,0.669108,0.14432,3.69588,0.325029,-0.00155695,-0.0659374,2.15344,-0.405287,83.9524,-0.0674944,-0.00790244,-0.4849860221147537,-0.3329024277627468,-0.0102362,999,,,,"sa3014465"
"Trey Lipscomb","WSN",16,70,66,16,11,3,0,1,7,7,3,0,14,0,0,0,,1,0,0.242384,0.0360099,0.206523,0.174363,0.273353,0.356298,0.273091,0.629651,0.113914,3.99111,0.290032,-0.00278929,-0.131167,5.89649,-2.6326,67.823,-0.133956,0.182903,-2.9243252128362656,0.4329032301902771,-0.0106997,999,,,,"sa3020215"
"Julio Carreras",,3,14,13,3,2,1,0,0,2,1,1,0,3,0,0,0,,0,0,0.23984,0.0607103,0.240177,0.252773,0.293918,0.350653,0.283291,0.644572,0.110814,4.90864,0.309529,-0.000514211,-0.0153364,1.29789,-0.407926,60.0971,-0.0158506,-0.035027,-0.7079227119684219,0.11497297883033752,-0.0115797,999,,,,"sa3005598"
"Lazaro Armenteros",,6,28,25,5,3,1,0,1,3,3,3,0,12,0,0,0,,1,0,0.201336,0.0931993,0.414211,0.225004,0.286946,0.340989,0.278815,0.627935,0.139653,4.99781,0.337973,-0.00211571,-0.0729182,2.49172,-0.919922,78.9387,-0.0750339,0,-0.7816362977027893,-0.30000001192092896,-0.0129944,999,,,,"sa969091"
"Nathan Martorella","SDP",15,63,56,13,8,3,0,2,7,7,6,0,14,0,1,0,,0,0,0.228346,0.095053,0.223768,0.424783,0.305595,0.37456,0.298716,0.680156,0.146214,3.06635,0.272162,0,-0.131682,6.64761,-1.02857,90.6059,-0.131682,0.00368182,-0.8648698478937149,-1.4213181340601295,-0.0140081,999,,,,"sa3019978"
"Rece Hinds",,5,21,19,4,2,1,0,1,2,3,1,0,8,0,0,0,,0,0,0.218686,0.0543998,0.368686,0.14755,0.269142,0.406014,0.288351,0.675156,0.187328,5.61825,0.310268,0,-0.0258633,2.0351,-0.52363,73.3294,-0.0258633,0.0667059,-0.719720495864749,-0.15829411149024963,-0.0162318,749.3400268554688,,,,"sa1169587"
"Victor Mesa Jr.",,3,14,13,3,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.225411,0.0603435,0.24229,0.249055,0.276866,0.342612,0.271575,0.619478,0.117201,4.42211,0.283246,-0.000512462,-0.0131561,1.16168,-0.544143,66.7429,-0.0136685,0.0701575,-0.5904759215191007,-0.07984252274036407,-0.0192947,999,,,,"sa3010700"
"J.P. Martínez",,8,35,31,7,4,1,0,1,4,4,3,0,12,0,0,0,,2,0,0.213912,0.0964357,0.331481,0.290923,0.298111,0.347329,0.286256,0.64544,0.133418,7.10982,0.314181,-0.00643784,0.0508865,3.33094,-0.933603,75.6232,0.0444487,-0.016568,-1.0125239305198193,-0.3915679603815079,-0.0211432,750.0499877929688,,,,"24451"
"Nasim Nuñez","WSN",16,70,61,13,10,2,0,0,7,5,7,0,16,0,0,0,,3,1,0.214449,0.106758,0.22663,0.471069,0.301679,0.274798,0.264644,0.576477,0.0603487,5.58488,0.280304,0,0.101009,5.40543,-3.12366,62.1604,0.101009,0.0730328,-3.180418238043785,0.5730327889323235,-0.0222633,749.9000244140625,,,,"sa3010695"
"Hunter Dozier",,5,21,19,4,2,1,0,1,2,2,2,0,6,0,0,0,,0,0,0.218703,0.082974,0.292657,0.28352,0.28834,0.380384,0.291238,0.668724,0.161681,4.65112,0.285432,-0.0249885,-0.0329046,2.08544,-0.473289,80.9907,-0.057893,-0.401911,-0.5362122915685177,-0.42691149935126305,-0.0248926,999,,,,"15117"
"Aaron Schunk","COL",8,35,32,8,5,2,0,1,4,4,2,0,9,0,0,0,,1,0,0.242284,0.0551333,0.26212,0.210336,0.288477,0.369208,0.285216,0.657685,0.126924,4.72254,0.31407,-0.00427,-0.0707508,3.30069,-0.963853,61.3877,-0.0750208,0.177188,-1.7492385879158974,0.3021875023841858,-0.025427,999,,,,"sa3009957"
"Brad Miller","SDP",8,35,31,7,4,1,0,1,4,4,4,0,10,0,0,0,,0,0,0.210946,0.101185,0.291403,0.347235,0.294071,0.370758,0.291278,0.664829,0.159812,3.62002,0.269038,-0.0302235,-0.0553194,3.47692,-0.787631,85.6197,-0.0855429,-0.0120638,-0.7090701311826706,-0.7870638053864241,-0.0303214,999,,,,"12775"
"Ehire Adrianza",,11,49,43,10,7,2,0,1,5,4,4,0,10,1,1,0,,0,0,0.231621,0.0860689,0.21215,0.405698,0.304972,0.337316,0.285462,0.642288,0.105695,4.00411,0.285091,-0.0150763,-0.120935,4.63098,-1.33939,76.9874,-0.136012,-0.79555,-1.4871359914541245,-0.5205499827861786,-0.03419,999,,,,"8418"
"Bradley Zimmer","COL",3,14,12,2,2,0,0,0,2,1,1,0,5,0,0,0,,1,0,0.20035,0.0791204,0.374806,0.211097,0.289125,0.313064,0.27058,0.60219,0.112714,5.93857,0.3175,-0.000513846,-0.00291009,1.15011,-0.555713,51.5761,-0.00342394,-0.0391842,-0.8432831873651594,0.01081579178571701,-0.0354638,750.8699951171875,,,,"16221"
"Raimel Tapia",,39,168,153,38,28,7,1,3,19,16,12,0,35,1,1,1,,6,2,0.247109,0.0706759,0.209119,0.337971,0.301607,0.354806,0.288454,0.656413,0.107698,5.60174,0.301525,0.178322,0.185351,16.2951,-4.17471,79.7844,0.363673,-0.92046,-3.7747191190719604,-2.3204601407051086,-0.0379187,999,,,,"14350"
