Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Ke'Bryan Hayes","PIT",141,609,556,145,94,32,5,15,73,70,46,1,123,3,3,1,,15,5,0.260364,0.0749432,0.202268,0.370514,0.318066,0.413797,0.316665,0.731863,0.153432,5.57567,0.308597,-0.0237437,-0.369151,73.3383,-0.864828,96.0259,-0.392895,7.67268,-3.391209125518799,9.84767746925354,2.71284,154.66000366210938,,,,"18577"
"Bryan Reynolds","PIT",149,644,567,151,94,29,5,23,86,83,61,4,137,9,4,2,,9,3,0.26636,0.0950733,0.213315,0.445694,0.344966,0.455234,0.343773,0.8002,0.188873,5.05087,0.311732,0.162014,-0.707668,92.0517,13.5841,114.199,-0.545654,1.08778,10.782312870025635,-5.612216353416443,2.70348,90.29000091552734,,,,"19326"
"Jazz Chisholm Jr.","MIA",139,602,544,135,81,23,4,27,81,84,48,0,168,5,4,2,,28,9,0.247666,0.0790134,0.27893,0.283273,0.311548,0.452627,0.327445,0.764174,0.20496,6.4907,0.305682,0.531796,0.70235,77.8853,4.53507,104.198,1.23415,0.610375,4.364652037620544,2.160374701023102,2.6959,70.30999755859375,,,,"20454"
"Trevor Story","BOS",146,630,566,136,78,34,2,22,79,80,51,2,179,8,5,1,,23,6,0.2399,0.081396,0.283695,0.286914,0.30925,0.424218,0.315372,0.733468,0.184318,5.82514,0.307585,0.794361,1.07129,75.191,-1.57085,93.4541,1.86565,2.40744,-3.0756500959396362,8.407439470291138,2.66539,176.3800048828125,,,,"12564"
"James Outman","LAD",122,525,455,108,65,20,3,20,70,69,56,1,165,9,4,2,,10,3,0.237227,0.105768,0.314276,0.336546,0.329829,0.427722,0.329097,0.757551,0.190495,5.51753,0.320504,0.504177,-0.300415,68.6434,4.67522,108.134,0.203762,1.272,5.493785843253136,2.9470001459121704,2.62533,191.08999633789062,,,,"24770"
"Cody Bellinger","CHC",146,630,566,149,95,28,2,24,86,85,51,3,119,5,8,1,,17,5,0.263165,0.0811412,0.189602,0.427955,0.325157,0.446399,0.329607,0.771556,0.183234,5.13502,0.291186,0.486144,0.0639745,82.639,5.87713,107.061,0.550118,1.31891,6.061122119426727,-1.7810876369476318,2.56716,58.63999938964844,,,,"15998"
"Christian Walker","ARI",154,665,586,149,87,33,2,27,84,95,66,2,138,8,5,0,,7,2,0.254393,0.0990201,0.207152,0.478007,0.334873,0.456887,0.339871,0.79176,0.202495,3.98268,0.285866,0.271008,-0.59343,92.8983,11.8719,112.751,-0.322422,4.75349,10.182142227888107,-7.171512126922607,2.55949,97.83999633789062,,,,"13419"
"Jeremy Peña","HOU",147,637,583,149,102,28,2,18,77,74,39,0,134,8,5,3,,13,5,0.25649,0.0614569,0.210803,0.291537,0.309725,0.404159,0.309639,0.713884,0.147669,4.70517,0.302382,0.41158,-0.752437,72.993,-4.62171,96.5175,-0.340856,0.13671,-2.998916059732437,6.961710155010223,2.55259,216.91000366210938,,,,"21636"
"Adolis García","TEX",144,623,563,138,77,28,2,31,85,97,48,0,178,7,5,0,,12,4,0.244305,0.0772634,0.285623,0.270508,0.309054,0.466138,0.330697,0.775191,0.221832,4.89697,0.296612,0.428926,-0.162369,82.2845,6.37555,107.843,0.266557,5.63631,6.121385723352432,-1.73868989944458,2.54704,45.779998779296875,,,,"19287"
"Edouard Julien","MIN",120,518,431,104,66,22,1,14,68,54,76,1,155,5,3,3,,7,2,0.240381,0.147257,0.299265,0.492062,0.358271,0.397009,0.33479,0.75528,0.156628,4.18609,0.337241,0.0649314,-0.613331,70.1773,7.06201,114.39,-0.548399,-0.384365,8.383294880390167,-0.5843648016452789,2.53208,218.8300018310547,,,,"27534"
"CJ Abrams","WSN",141,609,558,143,93,29,4,16,81,65,31,1,110,12,4,4,,37,8,0.256199,0.0502328,0.180082,0.278944,0.307532,0.412506,0.31091,0.720038,0.156307,7.21493,0.29047,0.642647,3.14021,70.4279,-3.77525,93.1768,3.78286,-0.552993,-1.364943265914917,5.972007095813751,2.52843,38.959999084472656,,,,"25768"
"Bryson Stott","PHI",134,581,527,138,95,28,2,13,69,66,44,1,104,4,5,2,,20,5,0.262409,0.0751052,0.178255,0.421335,0.320681,0.397639,0.312567,0.71832,0.13523,5.31455,0.30156,0.573988,0.88066,67.9891,-2.80239,94.1456,1.45465,6.22435,-2.7591546773910522,8.29935097694397,2.52635,106.4800033569336,,,,"26294"
"Josh Jung","TEX",144,623,574,146,88,30,2,26,77,89,38,0,174,7,4,1,,3,2,0.253599,0.0606342,0.279134,0.217222,0.305636,0.448494,0.323144,0.75413,0.194895,3.27803,0.316138,-0.918131,-1.43257,78.3767,2.46782,102.608,-2.3507,2.46826,-0.40360188484191895,4.293258309364319,2.49788,132.80999755859375,,,,"26299"
"Luis Arraez","MIA",144,623,565,179,137,30,4,8,79,60,47,7,42,4,4,3,,4,2,0.316723,0.0755754,0.0675605,1.11863,0.370604,0.425517,0.344369,0.796121,0.108794,3.7601,0.329238,0.410225,-1.45559,89.3583,13.4493,115.543,-1.04536,-2.71711,10.95042598247528,-7.2421112060546875,2.48637,163.4199981689453,,,,"18568"
"Max Kepler","MIN",133,574,505,123,71,27,2,23,74,75,58,1,116,6,5,1,,4,1,0.243625,0.100698,0.20227,0.49784,0.325998,0.444249,0.33188,0.770248,0.200625,4.01762,0.269456,-0.149052,-0.768674,76.3765,6.43796,112.373,-0.917726,3.83511,7.592042505741119,-2.2148849964141846,2.48025,282.2300109863281,,,,"12144"
"Evan Carter","TEX",131,567,487,124,82,24,4,15,75,66,68,2,145,8,3,2,,16,6,0.255239,0.119807,0.255706,0.468536,0.353592,0.411092,0.335362,0.764684,0.155853,5.6227,0.332048,-0.122744,-0.694679,77.0849,7.99926,111.077,-0.817423,3.35517,6.707922518253326,-1.119826078414917,2.47758,125.75,,,,"27790"
"Tyler O'Neill","BOS",128,553,488,126,75,26,1,24,74,78,52,0,149,7,4,1,,12,4,0.257831,0.0946815,0.269501,0.351322,0.335695,0.463395,0.343805,0.79909,0.205564,4.81592,0.319252,0.373792,-0.0650894,79.0594,11.6795,113.162,0.308703,1.99783,9.029724359512329,-3.4271726608276367,2.4316,216.49000549316406,,,,"15711"
"Christian Yelich","MIL",149,644,550,141,91,28,2,20,91,74,85,6,149,5,3,1,,21,4,0.256692,0.131402,0.231856,0.566737,0.35873,0.423088,0.33991,0.781818,0.166397,5.31944,0.316097,1.0653,0.956467,89.9855,11.5178,112.776,2.02177,-1.58184,12.214723825454712,-9.881844162940979,2.42056,78.19000244140625,,,,"11477"
"Anthony Santander","BAL",149,644,580,148,84,33,1,29,82,93,51,1,140,8,4,1,,3,1,0.25446,0.079365,0.217371,0.365114,0.321083,0.466679,0.336919,0.787762,0.212219,3.15464,0.284925,0.0882571,-1.01659,88.3858,9.91811,116.872,-0.928335,-1.66116,12.091092646121979,-9.711160659790039,2.41846,144.4499969482422,,,,"14551"
"Chas McCormick","HOU",123,532,467,117,77,18,2,21,68,73,49,0,141,8,6,2,,14,5,0.251211,0.0921782,0.26481,0.348091,0.329547,0.42969,0.329312,0.759237,0.178479,4.837,0.310366,-0.332517,-0.397794,69.6534,4.83226,110.153,-0.730311,4.29,5.74191814661026,0.3900001049041748,2.41327,167.25999450683594,,,,"19599"
"Jorge Polanco","SEA",139,602,533,130,82,25,1,23,74,75,59,0,140,4,5,1,,7,3,0.243997,0.0972432,0.232256,0.41869,0.321099,0.421136,0.32206,0.742235,0.177139,3.70526,0.286371,0.394868,-0.841679,75.1926,1.84241,108.555,-0.446811,-4.15242,5.72429621219635,-2.0024213790893555,2.41002,246.16000366210938,,,,"13152"
"Willson Contreras","STL",123,493,426,105,62,23,0,20,61,66,47,0,114,15,3,1,,5,3,0.246551,0.096167,0.230648,0.416942,0.340903,0.44027,0.340025,0.781173,0.193719,3.23183,0.288519,-0.611893,-1.21157,68.9337,8.86448,115.417,-1.82347,-1.21457,7.59277069568634,4.985430717468262,2.40673,137.13999938964844,,,,"11609"
"Wyatt Langford","TEX",138,595,529,140,78,34,4,24,80,90,56,0,129,6,4,0,,15,6,0.264559,0.0933778,0.217119,0.430077,0.339329,0.478545,0.350456,0.817874,0.213987,5.32181,0.305734,-0.0366792,-0.470488,88.3503,15.853,121.539,-0.507167,0.652662,14.848525583744049,-11.02233737707138,2.39672,127.33999633789062,,,,"sa3022654"
"Zack Gelof","OAK",139,602,540,128,78,29,2,19,74,68,53,1,174,4,3,2,,21,6,0.23686,0.0878238,0.288822,0.304076,0.308234,0.40204,0.308587,0.710274,0.16518,5.42322,0.311664,0.500331,0.680927,68.4568,-4.89337,99.5744,1.18126,0.455096,0.8742487728595734,2.605096071958542,2.38584,129.99000549316406,,,,"29766"
"Seiya Suzuki","CHC",136,588,515,138,84,27,4,23,78,75,63,3,132,4,5,1,,8,5,0.268332,0.10687,0.225302,0.474344,0.349211,0.468739,0.349927,0.81795,0.200407,4.53388,0.316168,-0.35632,-1.92807,87.0524,15.408,120.683,-2.28439,-0.613602,12.781877517700195,-8.913602471351624,2.38341,108.38999938964844,,,,"30116"
"Yoán Moncada","CHW",143,616,549,138,89,30,1,18,71,68,56,1,169,6,4,2,,3,1,0.250977,0.0909734,0.274311,0.331643,0.324771,0.408803,0.319369,0.733574,0.157826,2.97837,0.327636,0.206206,-1.1207,75.5648,0.508816,101.408,-0.914493,1.00691,0.12477517127990723,2.8069111108779907,2.37864,363.5799865722656,,,,"17232"
"Nolan Gorman","STL",123,532,473,115,66,20,0,29,74,82,52,1,162,4,3,1,,6,2,0.242839,0.0979611,0.304059,0.322178,0.320975,0.468178,0.337559,0.789153,0.225339,3.58671,0.301822,0.0237252,-0.553993,73.2972,8.47614,113.764,-0.530267,-2.92287,8.541269540786743,-2.8228749781847,2.37765,187.4499969482422,,,,"22263"
"Taylor Ward","LAA",134,581,508,134,83,28,1,21,79,73,59,0,123,8,5,1,,6,3,0.263539,0.10157,0.212016,0.479068,0.346513,0.45,0.344949,0.796513,0.186461,3.70573,0.305714,0.130672,-1.11853,83.6144,12.8229,118.22,-0.987859,-0.924919,11.695849478244781,-7.599918365478516,2.3762,227.94000244140625,,,,"17548"
"Vinnie Pasquantino","KCR",136,588,516,143,84,34,2,23,73,81,61,4,78,6,5,1,,2,1,0.277532,0.103527,0.132119,0.783589,0.357639,0.484195,0.359477,0.841834,0.206664,2.77939,0.286324,-0.788602,-1.25925,91.7163,20.0719,126.026,-2.04785,-0.8289,16.288482904434204,-12.578899800777435,2.36138,180.27000427246094,,,,"27676"
"Anthony Rendon","LAA",130,560,479,124,80,28,1,16,67,69,67,1,96,9,6,0,,3,2,0.259588,0.118836,0.171824,0.691616,0.356626,0.418379,0.339244,0.775005,0.158791,2.62438,0.291891,0.0476151,-1.42517,77.9387,9.70594,114.265,-1.37755,-3.82351,8.19423770904541,-3.6235111951828003,2.35242,429.42999267578125,,,,"12861"
"DJ LeMahieu","NYY",136,588,517,133,96,21,2,13,72,56,61,1,109,4,4,2,,4,2,0.256565,0.103773,0.185915,0.558174,0.337549,0.381966,0.317363,0.719515,0.1254,3.55771,0.300213,-0.927741,-1.26665,71.1502,-0.494192,103.08,-2.19439,4.67089,-0.024466276168823242,3.2708851099014282,2.3152,339.1199951171875,,,,"9874"
"Josh Lowe","TBR",113,490,442,114,69,28,2,16,61,64,41,2,134,2,4,1,,22,4,0.258987,0.083109,0.273597,0.303764,0.322422,0.438559,0.326475,0.760981,0.179572,6.27827,0.33384,0.196023,1.94236,62.9999,3.29627,111.91,2.13839,2.2659,9.131233215332031,-2.78410005569458,2.29248,93.48999786376953,,,,"19953"
"Matt McLain","CIN",100,434,380,96,56,21,3,16,59,59,44,1,116,7,2,1,,13,5,0.252482,0.100945,0.266389,0.378938,0.33816,0.449785,0.340259,0.787946,0.197303,5.87035,0.31802,-0.00651777,-0.222808,60.7683,7.88792,108.128,-0.229325,2.109,4.140564888715744,3.8589999675750732,2.27217,79.16000366210938,,,,"29695"
"Bo Naylor","CLE",99,393,337,77,45,17,2,14,48,48,49,2,96,4,2,1,,6,2,0.228014,0.123802,0.244226,0.506915,0.329598,0.410086,0.32237,0.739684,0.182073,4.45246,0.274692,0.19327,-0.397331,49.1637,1.30326,106.596,-0.204061,-1.35705,2.9004075974226,5.067947030067444,2.26521,166.60000610351562,,,,"21865"
"Kyle Schwarber","PHI",154,665,552,122,60,21,1,40,99,94,101,4,193,6,3,3,,4,1,0.221257,0.151863,0.290337,0.523059,0.346545,0.480908,0.35408,0.827453,0.25965,3.53485,0.255589,-0.858949,-1.12422,100.746,19.7194,121.975,-1.98317,-1.32634,16.120744109153748,-16.15134561061859,2.25622,90.87000274658203,,,,"16478"
"Leody Taveras","TEX",123,532,482,125,82,26,3,14,65,63,41,0,115,2,4,3,,15,5,0.25987,0.0763046,0.215916,0.3534,0.317596,0.414801,0.316989,0.732397,0.154931,5.55553,0.311379,0.434114,-0.0438203,64.2088,-0.612333,98.3418,0.390293,3.02391,-0.6667002737522125,4.9239054918289185,2.22632,274.6600036621094,,,,"18900"
"Jake Burger","MIA",141,609,555,139,78,29,2,29,74,85,38,0,163,10,5,1,,2,1,0.251,0.0625006,0.26689,0.234181,0.308678,0.471006,0.332132,0.779684,0.220007,3.1981,0.299067,-0.0731772,-1.09213,81.1614,6.95826,107.34,-1.16531,-2.23777,4.372052907943726,-2.862771987915039,2.21952,147.52000427246094,,,,"22275"
"Lars Nootbaar","STL",115,497,420,105,63,22,2,18,71,58,67,2,101,2,5,2,,8,2,0.249391,0.13411,0.203078,0.660387,0.351654,0.439315,0.342552,0.790969,0.189924,4.87262,0.283165,0.275609,-0.238384,70.536,9.97944,117.111,0.0372248,-0.11761,10.572894170880318,-5.342610150575638,2.21006,236.63999938964844,,,,"21454"
"J.D. Davis","OAK",126,546,477,116,74,24,1,17,59,63,55,1,160,9,4,1,,1,1,0.244078,0.101169,0.292256,0.346166,0.33049,0.405202,0.321718,0.735692,0.161124,2.45424,0.326729,-0.546795,-1.17122,68.043,1.51606,108.676,-1.71801,-1.58535,3.95777428150177,-0.4853515625,2.19548,479.1600036621094,,,,"16219"
"Max Muncy","LAD",125,539,450,99,53,19,1,26,76,76,78,3,139,7,4,1,,2,1,0.219917,0.14423,0.257393,0.56035,0.340591,0.441811,0.338584,0.782402,0.221894,2.82752,0.251105,0.141472,-1.13135,74.7206,9.04656,114.493,-0.989883,-6.39097,8.687876403331757,-5.165966868400574,2.1824,181.9499969482422,,,,"13301"
"Thairo Estrada","SFG",139,602,553,144,99,27,2,16,71,68,33,1,120,11,3,1,,20,7,0.260372,0.0548949,0.199255,0.2755,0.313673,0.40329,0.31138,0.716963,0.142918,5.30623,0.305039,0.655816,0.0872039,69.8531,-3.49713,97.6282,0.743019,-0.258,-1.025804877281189,2.192000091075897,2.16153,135.22000122070312,,,,"16426"
"Harrison Bader","NYM",104,448,408,102,68,19,2,12,55,50,29,1,91,6,3,2,,19,5,0.249533,0.0657707,0.202603,0.324628,0.306581,0.400168,0.306146,0.706749,0.150635,6.06135,0.28986,0.399067,1.04861,50.0364,-4.54984,94.9265,1.44768,6.0425,-1.3681309223175049,7.642500042915344,2.1477,360.80999755859375,,,,"18030"
"Yainer Diaz","HOU",110,441,413,111,69,21,1,20,55,68,19,0,85,4,4,1,,1,1,0.269179,0.0438334,0.193098,0.227001,0.305287,0.470633,0.329909,0.77592,0.201454,2.7575,0.292498,-0.50141,-0.807303,57.9052,4.22067,110.567,-1.30871,-0.858575,4.270175457000732,4.991424977779388,2.1144,109.69000244140625,,,,"23003"
"Austin Hays","BAL",134,581,531,139,86,32,2,19,73,72,38,1,133,6,4,1,,5,2,0.261105,0.0658991,0.228455,0.288456,0.316098,0.43531,0.323254,0.751408,0.174205,3.8423,0.312386,-0.170023,-1.00758,73.1458,2.3543,107.401,-1.1776,3.50235,3.9746237993240356,-2.622647285461426,2.10258,317.989990234375,,,,"19363"
"Jose Trevino","NYY",81,320,299,72,49,14,1,8,33,36,15,0,55,2,2,2,,2,1,0.240336,0.0456107,0.171096,0.266579,0.277806,0.371247,0.280988,0.649053,0.130911,3.48993,0.268345,-0.493242,-0.56981,29.0542,-9.93592,77.8678,-1.06305,4.97424,-9.549116730690002,11.224237442016602,2.09609,544.72998046875,,,,"16725"
"Jackson Holliday","BAL",110,476,414,106,74,20,4,9,61,51,55,2,110,3,2,1,,9,4,0.255185,0.116557,0.231263,0.504004,0.345314,0.38225,0.321149,0.727564,0.127066,5.17872,0.326218,-0.0815973,-0.954351,59.0947,1.09688,105.942,-1.03595,-0.0420458,2.3532042503356934,2.4079542458057404,2.08691,183.49000549316406,,,,"sa3020241"
"Alek Thomas","ARI",126,546,498,129,84,26,6,13,67,64,35,1,108,5,4,3,,9,4,0.259415,0.0645573,0.197524,0.326833,0.312673,0.414924,0.313621,0.727597,0.155509,5.88954,0.304435,0.775979,-0.593058,64.3714,-2.15554,95.1535,0.182921,3.44429,-3.095274329185486,5.394294261932373,2.08424,353.7799987792969,,,,"23792"
"Logan O'Hoppe","LAA",125,496,435,110,68,16,1,25,62,70,48,1,103,8,3,2,,3,2,0.254104,0.0965778,0.207853,0.464645,0.337156,0.469503,0.346531,0.806659,0.215399,2.8893,0.275824,-0.347433,-1.21484,72.004,11.5937,119.316,-1.56227,-4.88328,9.91263735294342,3.241724967956543,2.08284,154.38999938964844,,,,"24729"
"Spencer Torkelson","DET",152,658,575,140,75,31,1,32,87,93,70,1,154,7,5,1,,3,1,0.242737,0.105667,0.234371,0.450853,0.329033,0.467079,0.340985,0.796111,0.224341,3.15629,0.273364,0.0888871,-0.84605,92.5292,12.3558,117.1,-0.757163,-2.32851,12.725017786026001,-14.228511571884155,2.07863,121.44000244140625,,,,"27465"
"Elly De La Cruz","CIN",138,595,539,131,77,25,6,23,85,79,48,3,182,3,3,2,,35,11,0.243573,0.0805728,0.306154,0.263178,0.307573,0.439277,0.319217,0.746849,0.195704,7.87385,0.32273,0.452128,1.45682,72.9134,0.416068,94.0212,1.90894,-2.4195,-2.498093843460083,2.8054959774017334,2.05211,25.030000686645508,,,,"26668"
"Vaughn Grissom","BOS",113,490,437,124,86,27,3,9,62,56,39,1,79,9,3,1,,9,3,0.28454,0.0792499,0.160326,0.494304,0.353027,0.422121,0.338084,0.775147,0.13758,5.10832,0.32687,0.0801444,-0.453582,67.7243,8.0207,109.196,-0.373438,-2.99347,5.0257986187934875,-1.0934685468673706,2.05168,279.30999755859375,,,,"26031"
"Ty France","SEA",144,623,552,148,101,30,1,16,74,71,40,1,106,24,4,2,,1,1,0.267348,0.0646956,0.170543,0.379349,0.341193,0.412637,0.330131,0.753831,0.145289,2.39984,0.302821,-1.18058,-1.36811,81.9915,6.0826,114.149,-2.54869,2.64431,8.013611078262329,-8.630693912506104,2.04848,309.75,,,,"17982"
"Josh Naylor","CLE",133,574,520,145,90,33,0,23,67,87,44,7,84,5,5,0,,8,3,0.279323,0.0763448,0.146616,0.520711,0.338094,0.473843,0.343685,0.811937,0.19452,3.13296,0.293209,-0.809942,-0.623994,82.0043,12.0657,121.37,-1.43394,0.235629,13.263888120651245,-12.364371225237846,2.03375,125.58000183105469,,,,"18839"
"Jordan Westburg","BAL",96,413,370,93,58,21,2,13,53,51,33,0,101,5,3,2,,6,2,0.251739,0.0801116,0.244159,0.328112,0.319876,0.421941,0.32159,0.741817,0.170203,5.10368,0.310363,0.0619788,-0.280462,51.4246,1.10295,106.248,-0.218483,1.9225,2.873358204960823,3.447500228881836,2.02907,310.94000244140625,,,,"27815"
"Jake Cronenworth","SDP",143,616,542,135,85,30,6,15,74,70,56,3,111,12,5,1,,5,2,0.249524,0.0902263,0.180841,0.498925,0.329448,0.409377,0.320754,0.738825,0.159853,4.97265,0.285501,0.753973,-0.755312,76.2734,1.21737,105.38,-0.00133933,3.84791,4.1042619802756235,-5.052087783813477,1.99829,339.44000244140625,,,,"18036"
"Eloy Jiménez","CHW",141,609,556,155,99,27,0,28,72,91,45,2,126,3,4,0,,0,1,0.277821,0.0732906,0.206329,0.355212,0.333001,0.479579,0.346809,0.81258,0.201758,1.3379,0.311062,-0.0563622,-1.38782,88.5846,14.3815,120.427,-1.44418,-0.250408,13.461734771728516,-14.475408524274826,1.96151,228.39999389648438,,,,"17484"
"Luis Rengifo","LAA",126,546,494,128,86,21,4,17,68,63,40,0,97,6,4,3,,8,4,0.25932,0.0733099,0.177784,0.412353,0.320102,0.421278,0.321001,0.74138,0.161958,5.05298,0.289756,0.473469,-1.04927,67.7179,1.191,101.621,-0.575796,-1.6673,0.4844098687171936,0.6326999664306641,1.96062,240.32000732421875,,,,"19858"
"Nathaniel Lowe","TEX",138,595,528,145,97,25,2,21,72,78,60,2,135,4,3,1,,3,1,0.273913,0.101383,0.227527,0.445589,0.350642,0.446813,0.34515,0.797455,0.172901,3.05225,0.330783,-1.2101,-1.10097,85.7283,13.231,117.861,-2.31107,-0.495349,10.422652006149292,-11.120348662137985,1.94561,233.16000366210938,,,,"19566"
"Jose Siri","TBR",125,539,498,111,64,22,3,22,67,73,31,0,184,5,3,2,,19,5,0.22203,0.057614,0.341536,0.168691,0.272425,0.410425,0.292678,0.68285,0.188395,6.62692,0.300646,0.737217,0.966752,54.171,-11.5031,88.4849,1.70397,4.69575,-5.732861399650574,6.620750188827515,1.91405,278,,,,"17452"
"Sal Frelick","MIL",131,567,508,137,98,25,4,9,66,63,48,1,81,6,3,2,,13,5,0.269413,0.0843798,0.142838,0.590736,0.338178,0.389605,0.319343,0.727784,0.120193,5.10752,0.303563,0.467798,-0.720422,69.5418,0.456149,98.9888,-0.252623,3.00757,-0.9629501104354858,0.8325741291046143,1.91333,273.04998779296875,,,,"29622"
"Teoscar Hernández","LAD",139,602,554,144,88,26,1,29,76,97,37,1,173,6,4,1,,7,3,0.259833,0.0610303,0.286978,0.212666,0.311242,0.469938,0.332646,0.78118,0.210105,3.84776,0.321869,-0.461011,-0.700717,80.4853,7.13514,110.513,-1.16173,-1.54607,6.678387522697449,-8.096066236495972,1.90387,119.52999877929688,,,,"13066"
"Jack Suwinski","PIT",120,518,439,101,54,20,2,25,66,71,69,2,157,5,4,1,,9,3,0.230533,0.132732,0.303331,0.437582,0.338735,0.454156,0.341569,0.792892,0.223623,4.72819,0.292882,0.31667,-0.538641,73.0935,9.9782,112.721,-0.22197,-3.27812,7.941539004445076,-6.528115510940552,1.9008,239.5500030517578,,,,"22244"
"Tommy Edman","STL",107,462,421,110,74,23,3,10,62,48,31,1,75,5,3,3,,21,4,0.262663,0.066918,0.16218,0.412616,0.318812,0.404729,0.313969,0.723541,0.142066,6.66411,0.296216,0.583224,1.63665,54.6014,-1.69057,97.9497,2.21987,0.379,1.0463602542877197,2.029000014066696,1.87627,213.17999267578125,,,,"19470"
"Jeimer Candelario","CIN",136,588,521,133,76,32,2,23,75,83,54,1,136,8,4,1,,4,2,0.254736,0.0912286,0.231069,0.39481,0.331708,0.455457,0.338534,0.787165,0.200721,3.75513,0.299741,-0.158644,-0.818797,81.4891,9.84475,106.972,-0.977441,-1.3059,4.100944101810455,-5.455895304679871,1.86256,210.16000366210938,,,,"13621"
"Ryan Jeffers","MIN",91,363,319,74,44,14,1,15,42,46,34,0,101,6,2,2,,2,1,0.233189,0.0945952,0.276913,0.341607,0.31698,0.423911,0.321423,0.740891,0.190722,3.45221,0.290541,-0.351673,-0.747364,45.1732,0.919383,105.125,-1.09904,0.341188,1.1312888860702515,4.9411879777908325,1.86176,251.83999633789062,,,,"24618"
"Alec Bohm","PHI",143,616,560,153,106,30,1,17,72,78,44,1,106,5,6,1,,4,2,0.274096,0.0711134,0.1727,0.411773,0.329558,0.423106,0.325513,0.752664,0.14901,3.13893,0.308246,-0.428812,-1.27554,78.708,3.65197,102.825,-1.70435,-3.02136,0.45117175579071045,-2.9213637113571167,1.84648,166.35000610351562,,,,"21618"
"Mark Canha","DET",123,532,453,119,79,24,2,13,64,56,54,1,93,20,4,1,,8,2,0.262136,0.100824,0.175298,0.575158,0.362163,0.41076,0.340958,0.772923,0.148624,4.64195,0.30178,-0.440705,-0.365661,74.7992,9.9781,117.082,-0.806366,-2.63882,10.082455813884735,-9.68882131576538,1.84106,419.30999755859375,,,,"11445"
"Davis Schneider","TOR",83,357,304,70,39,17,1,13,44,46,45,0,95,5,3,1,,4,2,0.230678,0.125557,0.267004,0.470243,0.335709,0.423007,0.331311,0.758716,0.192328,4.20083,0.287847,-0.0789046,-0.513645,47.334,3.8356,112.082,-0.592549,1.94195,4.575693368911743,1.6169509887695312,1.82662,422.7300109863281,,,,"23565"
"Spencer Steer","CIN",131,567,498,129,78,29,2,20,69,76,55,0,120,9,4,1,,9,3,0.257967,0.0970615,0.211884,0.458088,0.340212,0.443439,0.339549,0.783652,0.185472,4.43502,0.300276,0.0463152,-0.685904,79.0565,9.97081,107.652,-0.639589,0.469301,4.735088050365448,-5.755698591470718,1.82456,113.91999816894531,,,,"26323"
"Rhys Hoskins","MIL",147,637,550,131,69,31,2,29,82,88,76,1,165,7,4,1,,3,1,0.238212,0.11887,0.258494,0.459858,0.335601,0.45859,0.342335,0.794191,0.220378,3.22464,0.283393,-1.01452,-1.17183,90.2907,12.6759,114.402,-2.18636,-0.593517,9.179078578948975,-12.668517291545868,1.81619,188.69000244140625,,,,"16472"
"Danny Jansen","TOR",73,292,257,61,34,14,0,14,38,43,26,1,59,5,2,1,,1,1,0.239127,0.0896545,0.202347,0.443074,0.32003,0.459131,0.333669,0.779162,0.220005,2.03216,0.254176,-0.14093,-0.691113,39.2337,3.70395,113.716,-0.832044,0.0183683,3.9604227542877197,3.8433683179318905,1.80988,277.3599853515625,,,,"16535"
