Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Diego Castillo","TEX",1,1,,4.86941,19,0,0,1,19,84,18,11,10,3,9,,1,17,8.12342,4.44989,1.82553,1.30892,0.204216,0.111867,0.09234919399023056,0.25072,1.46213,0.292449,0.701619,,,5.02097,-0.0110427,-0.024126,999,,,,"17496"
"Jimmy Lambert","CHW",1,1,,4.88287,17,0,0,1,17,75,17,10,9,3,8,,1,16,8.55269,4.29489,1.99137,1.5119,0.214229,0.107579,0.1066499873995781,0.249543,1.45529,0.289195,0.719213,,,5.08757,-0.0114373,-0.0279895,999,,,,"19541"
"Dennis Santana","NYY",1,1,,4.50156,17,0,0,1,17,74,16,9,9,2,8,,1,17,9.0295,4.19357,2.15317,1.27084,0.229591,0.106629,0.12296178191900253,0.239431,1.38826,0.288485,0.714375,,,4.63739,-0.0117985,-0.0103417,999,,,,"17878"
"Daniel Robert","TEX",0,1,,4.8485,13,0,0,1,13,58,13,8,7,2,6,,1,13,8.97815,4.48294,2.00274,1.40486,0.223365,0.11153,0.11183511465787888,0.245907,1.46167,0.29206,0.706798,,,4.93228,-0.0122396,-0.0303196,999,,,,"sa3009856"
"Joe Jacques","BOS",1,1,,4.85628,14,0,0,1,14,63,15,8,8,2,6,,2,11,7.02528,3.53953,1.98481,1.09984,0.173353,0.0873399,0.08601293712854385,0.270394,1.47475,0.309758,0.679305,,,4.79229,-0.0124053,-0.00493843,999,,,,"25178"
"Bryan Shaw",,0,0,,4.92704,11,0,0,1,11,49,11,7,6,2,5,,1,10,7.84379,4.38099,1.79041,1.30498,0.196495,0.109748,0.08674664050340652,0.253207,1.47286,0.292262,0.692025,,,5.01998,-0.0128722,-0.0337522,720.8099975585938,,,,"8110"
"Bailey Horn",,1,1,,4.79737,14,0,0,1,14,63,13,8,7,2,7,,1,13,8.67092,4.74767,1.82635,1.37364,0.215431,0.117957,0.09747389703989029,0.246714,1.48837,0.290883,0.72121,,,5.04498,-0.0130132,-0.0161111,999,,,,"sa3014493"
"Kirby Snead",,1,1,,4.35143,11,0,0,1,11,48,11,6,5,1,5,,1,10,7.96514,3.78724,2.10315,1.16835,0.201522,0.0958192,0.10570316016674042,0.250398,1.40065,0.293284,0.717673,,,4.60817,-0.0130554,-0.0159224,999,,,,"19179"
"Jonathan Bowlan",,1,2,,4.66378,24,0,0,1,24,105,25,13,12,3,8,,1,19,7.08881,3.10033,2.28647,1.22934,0.179663,0.0785765,0.10108606517314911,0.265511,1.40685,0.300871,0.697085,,,4.60388,-0.0133198,0.00686126,999,,,,"24607"
"Brent Honeywell","PIT",2,3,,4.75801,40,0,0,1,40,177,42,23,21,5,15,,2,31,7.08295,3.45711,2.04881,1.21309,0.178043,0.086901,0.09114230424165726,0.261352,1.42477,0.296033,0.694426,,,4.74865,-0.0133225,-0.0378396,750.780029296875,,,,"16466"
"Justin Armbruester","BAL",0,0,,4.6723,10,0,0,1,10,43,10,6,5,2,4,,1,8,7.30631,3.1504,2.31917,1.37934,0.18681,0.0805503,0.1062595546245575,0.255523,1.35807,0.286846,0.702929,,,4.82593,-0.0136886,-0.0272466,999,,,,"sa3017548"
"Justin Yeager","MIL",1,1,,4.61943,19,0,0,1,19,84,17,11,10,3,11,,1,21,9.74994,5.11132,1.90752,1.35317,0.243632,0.127722,0.11591021716594696,0.235565,1.47352,0.28929,0.725714,,,4.8496,-0.013726,-0.0253482,999,,,,"sa3010825"
"Taylor Lehman","PHI",0,1,,5.15582,10,0,0,1,10,45,10,6,6,1,5,,0,9,7.66815,4.81264,1.59334,1.3266,0.189592,0.118991,0.07060141116380692,0.25828,1.54506,0.296301,0.693169,,,5.21386,-0.0137943,-0.0169132,999,,,,"sa3007834"
"Corbin Martin","ARI",2,2,,4.52282,28,0,0,1,28,124,28,15,14,4,12,,1,26,8.22342,4.00562,2.05297,1.23614,0.207027,0.100843,0.10618451982736588,0.255027,1.45047,0.300232,0.721335,,,4.62659,-0.0138068,0.00276653,999,,,,"19884"
"Stephen Jones","COL",1,1,,5.31542,19,0,0,1,19,86,20,12,11,3,9,,1,16,7.65635,4.06909,1.88159,1.43018,0.18817,0.100006,0.08816413581371307,0.269167,1.52801,0.306939,0.683576,,,5.19091,-0.0139449,-0.00377788,999,,,,"sa3009935"
"Heath Hembree",,0,1,,4.75268,8,0,0,1,8,35,7,4,4,1,4,,0,8,8.99375,4.0513,2.21997,1.41904,0.228928,0.103122,0.12580601125955582,0.239757,1.37963,0.283775,0.706312,,,4.77126,-0.0139786,-0.000241697,999,,,,"11632"
"Cody Poteet","NYY",2,2,,4.4285,44,0,0,1,44,189,41,23,22,7,17,,2,43,8.83185,3.54575,2.49083,1.39761,0.228906,0.0918994,0.13700630515813828,0.240667,1.32076,0.284234,0.71552,,,4.61943,-0.0140316,-0.0183405,999,,,,"18769"
"Dakota Chalmers",,0,0,,5.0746,6,0,0,1,6,27,6,4,3,1,4,,0,5,8.0733,5.2578,1.53549,1.265,0.197882,0.128872,0.06900988519191742,0.253704,1.57378,0.296556,0.706412,,,5.18605,-0.0141416,-0.0223416,999,,,,"sa875017"
"Anthony Banda","CLE",1,1,,4.49946,12,0,0,1,12,53,12,7,6,2,5,,1,10,7.71897,3.68666,2.09375,1.20186,0.193311,0.0923275,0.10098350048065186,0.258154,1.43488,0.299204,0.715414,,,4.67139,-0.0141832,-0.0264716,999,,,,"14706"
"Christian Roa",,1,1,,5.08517,16,0,0,1,16,72,15,10,9,3,9,,1,17,9.54694,5.28604,1.80607,1.49823,0.23509,0.130167,0.10492335259914398,0.242881,1.52692,0.292708,0.710599,,,5.22872,-0.014312,-0.0254669,999,,,,"sa3014477"
"Edwin Escobar","CHC",1,1,,4.86885,12,0,0,0,12,54,13,7,6,2,5,,1,9,6.4918,3.83607,1.69231,1.18033,0.161765,0.0955882,0.06617647409439087,0.26749,1.4918,0.298429,0.689223,,,4.94356,-0.0143347,-0.018739,999,,,,"10337"
"Vladimir Gutierrez","MIA",1,1,,4.86112,14,0,0,1,14,62,14,8,8,2,6,,1,12,7.64601,3.59891,2.12454,1.349,0.192509,0.0906123,0.10189696401357651,0.26132,1.43549,0.298872,0.701656,,,4.85476,-0.0147059,-0.0140578,999,,,,"19278"
"Trevor Kelley","SEA",1,1,,4.60961,15,0,0,1,15,65,15,8,8,2,5,,1,12,7.38597,3.14265,2.35024,1.32615,0.188524,0.0802149,0.10830922424793243,0.255981,1.36284,0.289553,0.701493,,,4.70888,-0.0147262,-0.0162368,999,,,,"18454"
"Brandon Bielak","HOU",3,2,,4.20793,48,0,0,4,48,208,47,24,22,6,18,,2,42,7.79766,3.39993,2.29348,1.12604,0.19985,0.0871385,0.1127118319272995,0.252215,1.36289,0.295093,0.722769,,,4.43696,-0.0149816,0.0743937,744.0499877929688,,,,"19866"
"Justin Slaten","BOS",3,3,,4.79803,53,0,0,7,53,237,53,30,28,8,26,,1,54,9.17167,4.37088,2.09836,1.31717,0.227773,0.108548,0.11922507733106613,0.252687,1.48635,0.305691,0.715678,,,4.66099,-0.0153133,-0.0102189,999,,,,"sa3010309"
"Bryse Wilson","MIL",3,3,,4.45127,62,0,0,11,62,265,64,33,31,10,17,,3,49,7.08942,2.49814,2.83788,1.42467,0.184371,0.0649679,0.11940319091081619,0.260574,1.30793,0.289897,0.715074,,,4.69226,-0.0157371,0.106928,749.4199829101562,,,,"19990"
"Yoendrys Gómez",,1,0,,4.5732,14,0,0,1,14,61,13,8,7,2,6,,1,14,8.78878,4.16352,2.1109,1.34222,0.222885,0.105588,0.11729759722948074,0.23939,1.38897,0.283246,0.71505,,,4.77577,-0.0158414,-0.0262392,749.0900268554688,,,,"22872"
"Tayler Scott","HOU",1,1,,4.51661,32,0,0,1,32,143,32,18,16,4,13,,2,31,8.71463,3.74438,2.32739,1.2265,0.216487,0.093017,0.12346966564655304,0.252446,1.42359,0.301835,0.710416,,,4.53489,-0.0165105,-0.0393684,999,,,,"13652"
"Victor Mederos",,1,1,,4.8661,12,0,0,1,12,53,12,7,6,2,5,,1,10,7.58101,3.99331,1.89843,1.30849,0.189487,0.0998124,0.08967450261116028,0.25773,1.45511,0.294908,0.697578,,,5.02351,-0.0165154,-0.0149251,999,,,,"31533"
"Guillermo Zuñiga","LAA",2,2,,4.69309,34,0,0,1,34,150,32,19,18,5,17,,2,36,9.43542,4.60984,2.0468,1.33389,0.237941,0.11625,0.12169112265110016,0.241151,1.43965,0.294127,0.711679,,,4.76541,-0.0167365,-0.0161285,999,,,,"19588"
"Adrián Martínez",,2,2,,4.3649,38,0,0,1,38,165,38,20,18,5,13,,2,31,7.34889,3.18199,2.30953,1.15453,0.187739,0.0812887,0.10644996911287308,0.257369,1.36624,0.295794,0.710438,,,4.5334,-0.0170304,-0.0254303,999,,,,"21023"
"Wander Suero","HOU",1,1,,4.68209,14,0,0,1,14,61,14,8,7,2,6,,1,12,7.87085,3.60531,2.18313,1.40728,0.201164,0.0921448,0.10901886224746704,0.253145,1.38809,0.289592,0.708307,,,4.87809,-0.0171377,-0.0210342,999,,,,"15855"
"Colby White",,1,1,,4.38124,24,0,0,1,24,105,22,12,12,3,12,,1,26,9.74847,4.35742,2.23721,1.27426,0.247788,0.110758,0.13703057169914246,0.234495,1.38345,0.290279,0.729664,,,4.53828,-0.0176536,0.00058993,999,,,,"sa3011200"
"Robert Gsellman","WSN",1,1,,4.98848,19,0,0,1,19,84,21,11,11,3,7,,1,13,6.24595,3.29201,1.89731,1.354,0.157468,0.0829956,0.07447244971990585,0.275318,1.46493,0.301382,0.695026,,,5.06762,-0.0180086,-0.0176562,999,,,,"13696"
"Jayvien Sandridge","SDP",0,0,,4.77364,8,0,0,1,8,37,7,5,4,1,5,,0,8,8.85184,6.11415,1.44776,1.215,0.215393,0.148776,0.0666164755821228,0.240441,1.60149,0.289746,0.731104,,,5.23615,-0.0184166,-0.0297665,999,,,,"sa3007621"
"Spencer Bivens","SFG",1,1,,4.7823,10,0,0,1,10,45,10,6,5,1,4,,1,8,6.98602,3.88045,1.80031,1.16512,0.173915,0.0966026,0.07731237262487411,0.265096,1.48007,0.301357,0.698591,,,4.90508,-0.0185031,-0.0274119,999,,,,"sa3018251"
"Will Klein",,1,2,,4.83427,28,0,0,1,28,127,27,16,15,3,17,,1,27,8.83183,5.409,1.6328,1.03939,0.216927,0.132856,0.08407141268253326,0.246232,1.55504,0.301881,0.69847,,,4.74116,-0.0185632,-0.0156082,999,,,,"sa3014487"
"Yosver Zulueta",,1,1,,4.6448,17,0,0,1,17,76,16,10,9,2,9,,2,17,8.76438,4.77534,1.83534,1.12792,0.217417,0.118462,0.09895578771829605,0.242263,1.4555,0.294111,0.697838,,,4.92033,-0.0186783,-0.0377964,999,,,,"sa3014869"
"Drew Anderson","DET",1,1,,4.67738,22,0,0,1,22,96,22,12,11,3,9,,1,19,7.85225,3.48386,2.2539,1.337,0.199534,0.0885286,0.11100567132234573,0.255442,1.3951,0.29382,0.708615,,,4.72064,-0.0190927,-0.0138005,999,,,,"15130"
"José Ureña",,0,1,,5.09599,10,0,0,1,10,44,11,6,6,2,4,,0,8,6.7971,3.60675,1.88455,1.4431,0.169969,0.0901908,0.07977829873561859,0.270938,1.48646,0.299311,0.695878,,,5.1374,-0.0191466,-0.0187497,999,,,,"11589"
"Carson Coleman","TEX",1,1,,4.79152,24,0,0,1,24,107,22,14,13,3,12,,3,26,9.58341,4.50135,2.12901,1.30648,0.238122,0.111847,0.12627574801445007,0.238396,1.41655,0.292796,0.694105,,,4.8957,-0.019921,-0.0337238,999,,,,"sa3014857"
"Touki Toussaint","CHW",2,2,,4.64304,34,0,0,1,34,150,30,19,18,4,18,,3,34,9.03733,4.82557,1.8728,1.18782,0.2277,0.121583,0.1061176210641861,0.236468,1.43017,0.288153,0.697623,,,4.85049,-0.0209969,-0.0260389,750.1900024414062,,,,"16929"
"Jonathan Heasley","BAL",1,1,,4.82308,21,0,0,1,21,91,21,12,11,3,7,,1,17,7.32508,3.0878,2.37227,1.46533,0.187198,0.0789108,0.10828673839569092,0.258587,1.36576,0.288723,0.694003,,,4.92271,-0.0215416,-0.0390483,750.6300048828125,,,,"22224"
"Austin Warren","SFG",1,1,,4.57063,17,0,0,1,17,75,17,9,9,2,7,,1,15,7.95878,3.83725,2.07409,1.16714,0.199927,0.0963929,0.1035342663526535,0.25648,1.4362,0.301083,0.706077,,,4.62989,-0.0216431,-0.0101979,999,,,,"24937"
"Jacob Misiorowski","MIL",1,1,,4.78724,17,0,0,1,17,77,15,10,9,2,10,,3,19,10.2489,5.11147,2.00508,1.27615,0.252774,0.126067,0.12670736014842987,0.226513,1.4215,0.286115,0.691656,,,5.03136,-0.022098,-0.027102,999,,,,"sa3020644"
"Andre Granillo","STL",1,1,,4.62732,19,0,0,1,19,84,18,10,10,3,10,,1,18,8.46305,4.68056,1.80813,1.32208,0.211894,0.11719,0.09470446407794952,0.244472,1.4709,0.286904,0.729379,,,4.92928,-0.0221204,0.000249337,999,,,,"sa3016913"
"Jeff Brigham","MIN",1,1,,4.84107,14,0,0,1,14,61,13,8,8,2,7,,1,14,9.101,4.45902,2.04103,1.39836,0.230754,0.113058,0.11769647896289825,0.241288,1.41628,0.288882,0.701244,,,4.95021,-0.0232417,-0.0232319,999,,,,"16631"
"Chris Wright","SFG",1,1,,4.73348,14,0,0,1,14,64,13,8,7,2,9,,1,15,9.75641,5.91794,1.64861,1.14741,0.237482,0.14405,0.09343273937702179,0.23469,1.56435,0.293826,0.72164,,,4.84709,-0.0233808,-0.0264092,999,,,,"sa3011531"
"Gerardo Reyes","OAK",1,2,,4.62262,25,0,0,1,25,111,23,14,13,3,13,,2,26,9.33,4.83352,1.93027,1.19182,0.233193,0.120809,0.1123846024274826,0.237356,1.44834,0.291683,0.709938,,,4.72184,-0.0240169,-0.0428822,999,,,,"16306"
"Cody Bolton","SEA",1,1,,4.38355,21,0,0,1,21,92,20,11,10,3,9,,1,20,8.41301,3.86715,2.17551,1.23097,0.212959,0.0978895,0.11506962776184082,0.244827,1.38767,0.28902,0.719955,,,4.5932,-0.0241216,-0.0164593,999,,,,"23265"
"Daysbel Hernández",,3,4,,4.43876,54,0,0,7,54,239,49,28,27,8,28,,3,61,10.2457,4.72008,2.17067,1.27432,0.257552,0.118651,0.13890115171670914,0.236401,1.43301,0.299213,0.734865,,,4.54937,-0.0251031,0.0316467,999,,,,"20271"
"Jake Diekman","NYM",3,3,,4.25148,59,0,0,10,59,260,49,30,28,8,36,,4,72,10.9795,5.48921,2.0002,1.17021,0.276625,0.138298,0.1383264660835266,0.221014,1.4347,0.29169,0.737402,,,4.54033,-0.0254238,0.0279861,999,,,,"5003"
"Amir Garrett","SFG",2,2,,4.41843,44,0,0,1,44,193,38,24,22,6,25,,2,51,10.3417,5.14754,2.00905,1.12986,0.262027,0.130424,0.13160377740859985,0.231363,1.44603,0.299015,0.714939,,,4.41093,-0.0254525,-0.0505034,999,,,,"14375"
"Antoine Kelly",,1,1,,4.6729,28,0,0,1,28,126,26,16,15,4,16,,2,29,9.32145,5.02431,1.85527,1.25482,0.230634,0.124313,0.10632104426622391,0.239094,1.4785,0.292032,0.715035,,,4.92162,-0.0254762,-0.0294927,999,,,,"sa3011135"
"Matt Koch","COL",1,1,,5.61207,21,0,0,1,21,94,24,14,13,4,7,,1,16,6.99393,3.18665,2.19476,1.60477,0.17311,0.0788742,0.0942356139421463,0.282063,1.50403,0.311272,0.667152,,,5.25515,-0.0259401,-0.0232524,999,,,,"13420"
"Logan Sawyer","STL",1,1,,4.9262,14,0,0,1,14,63,15,8,8,2,6,,1,11,7.06923,4.08593,1.73014,1.3342,0.175091,0.101201,0.07389062643051147,0.262947,1.49944,0.294922,0.70498,,,5.14179,-0.0261794,-0.0189876,999,,,,"sa829628"
"JT Chargois","MIA",2,3,,4.37219,56,0,0,11,56,241,54,29,27,7,24,,4,51,8.17938,3.78797,2.1593,1.1553,0.210855,0.0976495,0.11320535093545914,0.251688,1.38342,0.299294,0.713195,,,4.5638,-0.0266922,0.149976,999,,,,"13767"
"Cody Stashak","SFG",2,2,,4.45905,35,0,0,1,35,151,34,18,17,5,12,,1,32,8.24307,3.03074,2.71983,1.381,0.21203,0.0779572,0.13407281041145325,0.248512,1.31593,0.28763,0.716167,,,4.55643,-0.0267065,-0.00760657,999,,,,"18088"
"Alex Reyes",,2,2,,4.44244,26,0,0,0,26,115,22,14,13,3,16,,1,30,10.2536,5.60412,1.82965,1.20972,0.258702,0.141394,0.11730745434761047,0.224192,1.46291,0.285281,0.726394,,,4.69199,-0.0267526,0.0258619,999,,,,"15015"
"Bradley Hanner","CLE",0,1,,5.10846,8,0,0,1,8,37,8,5,5,1,5,,1,7,7.70373,5.10745,1.50833,1.25815,0.185994,0.123311,0.06268316507339478,0.254399,1.56246,0.293342,0.69886,,,5.4337,-0.0271881,-0.027748,999,,,,"sa3010837"
"Tyler Matzek","ATL",3,2,,4.29732,58,0,0,10,58,253,53,30,28,8,30,,3,60,9.3841,4.60516,2.03774,1.2215,0.238584,0.117083,0.12150124460458755,0.238982,1.42334,0.294321,0.735177,,,4.60064,-0.0289164,0.137466,750.469970703125,,,,"10058"
"Drew Pomeranz",,1,2,,4.85101,25,0,0,1,25,112,25,14,13,4,13,,1,26,9.21421,4.60336,2.00163,1.53388,0.228405,0.11411,0.11429499089717865,0.252602,1.50447,0.300554,0.733701,,,5.07723,-0.0290332,-0.0122907,999,,,,"11426"
"Steven Cruz",,1,1,,4.84767,38,0,0,1,38,172,36,22,20,5,23,,2,38,9.02309,5.40951,1.668,1.15022,0.221748,0.132942,0.08880575001239777,0.244729,1.54494,0.299317,0.709234,,,4.90439,-0.0290994,-0.0288329,999,,,,"23165"
"Thaddeus Ward",,1,1,,5.14738,24,0,0,1,24,106,24,15,14,3,12,,2,20,7.57255,4.43764,1.70643,1.30932,0.189683,0.111158,0.07852550595998764,0.256913,1.48704,0.294409,0.675456,,,5.16427,-0.0295052,-0.056167,999,,,,"21513"
"Yohan Ramírez","NYM",1,2,,4.50761,36,0,0,1,36,160,32,20,18,5,18,,5,37,9.34037,4.41312,2.1165,1.13417,0.23404,0.110579,0.12346111238002777,0.234718,1.3839,0.290393,0.694126,,,4.69995,-0.0296753,-0.0576443,999,,,,"19444"
"Jake Brentz","KCR",1,2,,4.98302,33,0,0,1,33,149,30,20,18,4,21,,2,37,9.95565,5.6693,1.75606,1.14854,0.244869,0.139442,0.10542701184749603,0.234863,1.52521,0.29776,0.689903,,,4.81811,-0.0297912,-0.0507021,999,,,,"17783"
"Cole Winn",,1,1,,5.14933,14,0,0,1,14,63,14,9,8,2,8,,1,12,7.8218,5.09004,1.53669,1.35348,0.191678,0.124735,0.06694331765174866,0.253321,1.55894,0.290492,0.699167,,,5.30993,-0.0301049,-0.0437136,999,,,,"sa3008662"
"Kirby Yates","TEX",3,4,,4.40402,61,0,1,12,61,266,53,32,30,9,31,,5,71,10.5093,4.59032,2.28944,1.33972,0.268103,0.117105,0.15099885314702988,0.229591,1.37557,0.292121,0.727723,,,4.61121,-0.0305005,0.15697,558.0599975585938,,,,"9073"
"Gus Varland","LAD",2,2,,4.76112,32,0,0,1,32,143,32,18,17,5,14,,2,30,8.43395,4.07445,2.06996,1.35292,0.209815,0.101362,0.10845284909009933,0.251097,1.44455,0.293969,0.711507,,,4.88407,-0.0312396,-0.0392581,750.719970703125,,,,"24737"
"Adam Oller","CLE",1,2,,4.76258,24,0,0,1,24,106,24,14,13,4,9,,1,20,7.65825,3.53019,2.16936,1.41,0.193502,0.0891978,0.10430410504341125,0.255584,1.40211,0.289846,0.706746,,,4.92861,-0.0319649,-0.05293,999,,,,"20132"
"Daniel Duarte",,1,1,,4.84149,28,0,0,1,28,125,27,16,15,4,15,,2,26,8.23889,4.71415,1.74769,1.22564,0.205027,0.117313,0.08771426975727081,0.251386,1.49633,0.296886,0.698356,,,4.98321,-0.0324185,-0.0466798,999,,,,"17480"
"Sam Bachman","LAA",1,2,,5.01638,21,0,0,1,21,95,21,13,12,3,12,,2,18,7.82026,4.95993,1.57669,1.1853,0.191524,0.121472,0.07005153596401215,0.255898,1.5518,0.298634,0.690958,,,5.10829,-0.0328599,-0.0474901,999,,,,"29754"
"Tanner Burns","CLE",1,1,,4.6425,19,0,0,1,19,84,19,11,10,3,9,,1,16,7.73968,4.12366,1.87689,1.30091,0.194395,0.103573,0.09082218259572983,0.25269,1.44758,0.290233,0.717852,,,4.93932,-0.033231,-0.0394281,999,,,,"sa3014451"
"Cam Sanders","CHC",1,1,,4.82868,20,0,0,1,20,91,18,12,11,3,12,,2,21,9.34129,5.61262,1.66434,1.23712,0.228675,0.137397,0.09127792716026306,0.237352,1.53156,0.290758,0.712905,,,5.10695,-0.0339631,-0.0404475,999,,,,"sa3008067"
"Blake Taylor",,0,1,,5.26775,11,0,0,1,11,50,12,7,6,2,6,,0,8,6.43916,4.83046,1.33303,1.4278,0.156172,0.117155,0.03901645541191101,0.272218,1.62823,0.297509,0.707601,,,5.60116,-0.0340076,-0.0323742,999,,,,"16418"
"Matt Bowman",,1,1,,4.99773,15,0,0,1,15,68,16,9,8,2,7,,1,12,7.2327,4.23283,1.70871,1.24975,0.178434,0.104426,0.07400812208652496,0.266191,1.53022,0.303049,0.692797,,,5.01913,-0.0341461,-0.0378319,999,,,,"13528"
"Justin Dunn",,1,2,,5.72431,5,5,0,0,24,108,25,16,15,4,12,,2,19,7.1484,4.45173,1.60576,1.63007,0.176271,0.109774,0.06649670749902725,0.262907,1.53097,0.288297,0.665092,,,5.71342,-0.0351243,-0.0291698,999,,,,"19268"
"Forrest Whitley",,1,2,,4.63121,28,0,0,1,28,125,27,16,14,4,14,,2,27,8.76356,4.46914,1.9609,1.2615,0.218163,0.111256,0.1069067195057869,0.243592,1.44439,0.290825,0.710014,,,4.84668,-0.0359752,-0.0420192,999,,,,"sa917930"
"Stephen Kolek","SDP",2,3,,4.57571,44,0,0,1,44,195,43,24,22,6,19,,3,37,7.63241,3.83783,1.98873,1.19236,0.191737,0.0964117,0.0953250601887703,0.25206,1.41404,0.291094,0.701423,,,4.79566,-0.0359949,-0.0540279,999,,,,"sa3007990"
"Tyler Beede","CLE",1,1,,4.86973,17,0,0,1,17,76,18,10,9,2,8,,1,14,7.52601,4.20374,1.79031,1.305,0.186979,0.104439,0.08253955841064453,0.260869,1.49742,0.298253,0.707969,,,5.03553,-0.0364957,-0.0413575,999,,,,"16981"
"Tony Santillan","CIN",1,2,,5.1238,32,0,0,1,32,144,31,20,18,5,18,,2,32,9.06692,5.05257,1.79452,1.42888,0.223259,0.124412,0.0988471731543541,0.247825,1.52125,0.295942,0.697036,,,5.22203,-0.036815,-0.0498685,999,,,,"19926"
"Erik Miller",,2,2,,4.45712,54,0,0,7,54,241,47,29,27,6,33,,2,60,9.96761,5.55358,1.79481,1.06104,0.247717,0.138018,0.1096983253955841,0.230574,1.49623,0.294208,0.72338,,,4.54652,-0.0368412,-0.0470343,999,,,,"sa3011336"
"Luis Patiño","SDP",2,2,,4.74697,40,0,0,1,40,176,39,23,21,6,18,,2,33,7.45982,4.08489,1.8262,1.34711,0.188761,0.103363,0.08539800345897675,0.250598,1.4299,0.283361,0.707854,,,5.03215,-0.0375859,-0.0859003,748.5,,,,"22815"
"Trent Thornton","SEA",3,3,,4.22899,60,0,0,12,60,257,58,30,28,9,21,,2,53,7.95429,3.14359,2.53032,1.33458,0.206385,0.0815645,0.12481997907161713,0.249862,1.32314,0.288109,0.734861,,,4.56955,-0.0383795,0.0586779,750.3099975585938,,,,"17948"
"Kelvin Caceres","LAA",1,1,,5.08389,19,0,0,1,19,88,17,12,11,3,13,,2,21,9.71263,6.21518,1.56273,1.23761,0.233764,0.149587,0.08417679369449615,0.238837,1.60488,0.297456,0.702316,,,5.2495,-0.0395884,-0.0500426,999,,,,"24681"
"Logan Gragg","STL",1,1,,4.85233,21,0,0,1,21,92,23,12,11,3,7,,1,13,5.69464,2.89705,1.96567,1.39734,0.143746,0.0731281,0.07061761617660522,0.27172,1.41358,0.289943,0.699309,,,5.16024,-0.0406674,-0.0285984,999,,,,"sa3010306"
"Edwin Uceta","TBR",1,1,,4.57029,21,0,0,1,21,93,19,11,11,3,11,,1,21,9.09276,4.55737,1.99518,1.28705,0.228811,0.114682,0.11412907391786575,0.23802,1.42192,0.286849,0.719409,,,4.80037,-0.0415766,-0.0151412,999,,,,"20539"
"Albert Suárez","BAL",0,0,,5.48659,19,0,0,0,19,93,20,13,12,3,9,,1,18,8.36176,4.43632,1.88484,1.4067,0.190596,0.10112,0.08947543799877167,0.245079,1.54874,0.279121,0.66803,,,5.12852,-0.0423185,-0.0984435,709.3599853515625,,,,"6175"
"Brad Hand",,2,2,,4.56643,33,0,0,0,33,144,32,18,17,5,14,,3,32,8.60904,3.91642,2.19819,1.27302,0.218906,0.0995847,0.11932162940502167,0.247923,1.38974,0.295437,0.708078,,,4.73895,-0.0426394,0.00746047,999,,,,"9111"
"Randy Rodríguez",,1,1,,4.83315,19,0,0,1,19,87,18,11,10,2,12,,1,19,8.85082,5.4592,1.62127,1.17016,0.21563,0.133001,0.08262899518013,0.241759,1.54416,0.292095,0.708232,,,5.02607,-0.0433395,-0.0402433,999,,,,"sa3006366"
"Zack Kelly","BOS",2,2,,4.87846,38,0,0,1,38,170,37,22,21,5,20,,3,37,8.78187,4.71953,1.86075,1.21398,0.217529,0.116904,0.10062487423419952,0.252816,1.5069,0.305383,0.699325,,,4.85529,-0.0478548,-0.0211924,999,,,,"20349"
"Amos Willingham",,2,3,,5.13583,44,0,0,1,44,195,47,27,25,7,16,,2,33,6.82341,3.35647,2.03291,1.475,0.17068,0.0839583,0.0867212787270546,0.268643,1.45209,0.295723,0.682367,,,5.14418,-0.0486484,-0.088736,999,,,,"26128"
"J.P. Feyereisen","LAD",3,3,,4.5943,50,0,0,4,50,213,47,27,26,9,21,,1,49,8.89108,3.85442,2.30673,1.57125,0.232084,0.100612,0.1314723864197731,0.245501,1.36339,0.28737,0.727745,,,4.89163,-0.0521544,-0.0234282,999,,,,"16610"
"Riley Pint",,1,2,,5.43726,33,0,0,1,33,153,32,22,20,5,23,,4,35,9.47572,6.30757,1.50228,1.25371,0.22688,0.151024,0.07585610449314117,0.250013,1.65784,0.310247,0.685562,,,5.39858,-0.0549301,-0.0355886,999,,,,"21858"
"Sean Reynolds",,1,1,,5.18419,19,0,0,1,19,87,18,12,11,3,12,,1,17,7.90365,5.54578,1.42517,1.33082,0.19198,0.134707,0.057272881269454956,0.247876,1.5822,0.284958,0.698159,,,5.45268,-0.0566921,-0.073977,999,,,,"sa917966"
"Evan Justice","COL",2,4,,5.3728,44,0,0,1,44,204,43,28,26,7,27,,5,48,9.80291,5.59886,1.75088,1.412,0.235243,0.134357,0.10088545083999634,0.248926,1.59199,0.306769,0.694411,,,5.31773,-0.0613399,-0.0122887,999,,,,"30008"
"Jorge Benitez","BOS",1,1,,5.36516,21,0,0,1,21,98,21,14,13,3,13,,2,19,8.19392,5.7198,1.43255,1.283,0.19515,0.136225,0.058924779295921326,0.259632,1.65826,0.304964,0.693621,,,5.46586,-0.0617166,-0.0636457,999,,,,"sa3004462"
"Jaden Hill","COL",1,2,,5.8815,28,0,0,1,28,130,32,19,18,4,17,,2,22,6.95411,5.31733,1.30782,1.425,0.166358,0.127202,0.039155393838882446,0.281746,1.71668,0.315669,0.683175,,,5.71393,-0.0630787,-0.0366,999,,,,"sa3019731"
